Customer ID,Recency,Frequency,Monetary,purchase_next_3m
15309,520,4,797.96,0.0
15310,388,1,1634.64,0.0
15311,3,182,102158.74,1.0
15312,12,11,2800.14,1.0
15313,19,1,52.0,0.0
15314,108,3,820.4499999999999,0.0
15315,25,1,233.54,1.0
15316,236,1,165.0,0.0
15317,586,1,129.75,0.0
15319,193,1,204.5,0.0
15321,201,10,5120.89,1.0
15322,385,1,711.18,1.0
15323,472,3,434.6,0.0
15324,610,1,140.22000000000003,0.0
15325,13,8,1602.01,0.0
15326,243,5,1700.52,0.0
15328,317,1,107.24,0.0
15329,43,10,2688.63,1.0
15331,409,3,767.91,0.0
15332,275,6,6553.74,0.0
15333,117,1,1028.56,0.0
15334,66,3,351.67,0.0
15336,311,1,240.5,0.0
15337,320,1,373.02,0.0
15338,586,1,283.43,0.0
15339,227,6,1511.67,1.0
15340,471,1,105.5,0.0
15341,358,1,382.2,1.0
15342,39,1,406.09,0.0
15346,242,3,596.12,0.0
15347,275,4,1363.6,0.0
15349,67,2,473.81,0.0
15350,282,2,663.25,0.0
15351,279,4,2052.85,1.0
15352,458,1,114.95,0.0
15353,164,7,3175.95,0.0
15354,512,3,284.4,0.0
15356,14,11,2978.09,1.0
15358,30,35,14343.02,1.0
15359,572,8,181.35,0.0
15361,271,4,689.07,0.0
15362,358,2,613.08,0.0
15363,282,2,1004.11,0.0
15364,5,2,913.19,0.0
15365,5,8,3204.09,1.0
15366,267,6,1892.11,1.0
15367,155,9,4619.92,1.0
15368,303,1,275.8,1.0
15369,401,11,6251.26,0.0
15370,50,5,2866.42,1.0
15371,571,1,59.400000000000006,0.0
15372,46,8,6017.06,0.0
15373,25,14,2692.38,1.0
15374,38,2,307.32,0.0
15375,599,1,60.959999999999994,0.0
15376,26,2,989.02,1.0
15377,292,4,1211.75,0.0
15378,372,2,246.5,0.0
15379,78,8,4877.84,0.0
15380,50,8,2371.36,1.0
15381,123,5,1890.5700000000002,0.0
15382,94,10,9904.960000000001,1.0
15384,79,4,2027.79,0.0
15385,302,2,625.2,1.0
15386,95,1,394.14,0.0
15387,401,1,468.65,0.0
15388,179,1,140.54,0.0
15389,81,5,2733.8,0.0
15390,305,2,1216.66,0.0
15391,493,1,289.87,0.0
15392,269,4,1715.07,1.0
15393,190,4,783.58,1.0
15394,113,9,4539.7,1.0
15395,235,1,107.45,0.0
15396,22,2,796.38,0.0
15397,199,1,94.0,0.0
15400,1,8,1302.3,0.0
15401,361,2,216.95000000000002,0.0
15402,58,6,1830.54,0.0
15403,401,2,170.88,0.0
15404,285,1,257.06,0.0
15405,98,2,659.84,0.0
15406,210,3,717.45,1.0
15407,93,3,740.73,1.0
15408,173,1,267.18,0.0
15409,630,1,131.25,0.0
15410,8,9,4324.29,1.0
15411,33,2,382.21,1.0
15412,80,1,190.53,0.0
15413,601,5,6798.72,0.0
15414,151,1,36.2,1.0
15415,222,1,572.8100000000001,0.0
15416,64,6,3732.83,1.0
15418,334,2,452.32,0.0
15420,343,6,743.0,0.0
15421,124,9,3594.34,1.0
15422,232,7,1619.97,0.0
15423,491,2,223.39,1.0
15424,163,3,597.78,0.0
15425,309,4,1944.57,0.0
15426,166,6,1830.98,1.0
15428,296,3,668.97,1.0
15430,377,2,954.75,0.0
15431,412,1,153.24,0.0
15432,450,1,149.57,1.0
15433,123,2,533.3,0.0
15434,16,9,2112.86,1.0
15436,143,1,489.05,1.0
15437,171,2,393.45,0.0
15438,40,1,156.57999999999998,0.0
15439,314,4,1269.05,0.0
15440,45,2,237.66,1.0
15441,305,3,1254.21,0.0
15442,158,1,594.0,0.0
15443,18,9,2623.82,1.0
15445,173,2,284.5,0.0
15446,286,3,406.95,0.0
15447,240,5,492.88,0.0
15448,222,2,788.81,0.0
15449,94,2,647.7,1.0
15451,343,2,233.21,0.0
15452,173,4,1507.63,1.0
15453,1,4,712.8,1.0
15454,271,2,307.69,0.0
15455,507,1,38.25,0.0
15456,192,10,2119.27,0.0
15457,171,1,237.07,0.0
15458,311,1,208.79999999999998,1.0
15459,326,2,202.82999999999998,0.0
15460,263,1,216.76,0.0
15461,370,2,429.7,0.0
15462,3,4,737.05,0.0
15464,247,1,1048.85,0.0
15465,48,29,11293.16,1.0
15466,299,3,1236.48,1.0
15467,54,2,402.56,1.0
15468,302,1,962.97,1.0
15469,29,2,640.0,1.0
15470,485,1,63.419999999999995,0.0
15471,289,2,847.0799999999999,1.0
15472,22,1,371.56,0.0
15473,354,1,274.8,1.0
15474,505,1,163.1,0.0
15476,289,4,2209.98,0.0
15477,559,1,368.4,0.0
15478,484,1,583.56,1.0
15479,642,1,147.4,0.0
15480,25,5,6279.0,0.0
15481,310,1,1993.34,0.0
15482,75,11,5641.099999999999,1.0
15483,70,10,862.2,0.0
15484,449,2,1061.69,1.0
15485,245,6,4475.14,1.0
15486,436,1,102.0,0.0
15487,589,1,231.32,0.0
15488,2,5,431.92,0.0
15489,120,6,1633.5900000000001,1.0
15490,339,1,217.6,0.0
15491,4,6,3100.09,0.0
15493,59,7,3631.93,1.0
15494,30,4,3608.2,1.0
15495,288,1,246.5,0.0
15496,540,1,146.14000000000001,0.0
15497,229,8,8365.789999999999,1.0
15498,30,36,21849.55,1.0
15499,633,1,161.6,0.0
15501,314,2,402.5,0.0
15502,33,7,9564.07,1.0
15503,272,2,267.15,0.0
15504,430,3,371.02,1.0
15505,23,3,2091.14,1.0
15506,48,4,1270.12,1.0
15507,81,1,492.36,0.0
15508,98,6,1000.27,0.0
15509,289,1,166.51,0.0
15510,240,1,250.0,0.0
15512,65,4,331.58,0.0
15513,4,33,24344.47,1.0
15514,135,13,5021.03,1.0
15515,296,1,171.81,0.0
15517,142,1,267.03,0.0
15518,33,14,3901.25,1.0
15519,292,2,344.61,0.0
15521,4,15,6433.2699999999995,1.0
15523,297,15,16947.98,1.0
15524,516,1,151.4,1.0
15525,282,2,783.71,1.0
15527,54,20,4476.65,1.0
15528,163,1,229.33,0.0
15529,52,9,3515.8,1.0
15530,59,4,1480.1,1.0
15532,40,9,3416.76,1.0
15534,635,1,162.25,0.0
15535,82,6,1087.82,0.0
15536,318,1,259.09,0.0
15537,72,1,110.92,0.0
15538,447,6,3358.3999999999996,0.0
15540,285,1,247.38,1.0
15541,23,1,85.13000000000001,0.0
15542,421,3,918.45,0.0
15543,197,2,242.84,0.0
15544,29,18,7388.09,1.0
15545,280,1,270.65999999999997,1.0
15546,516,2,1079.1000000000001,0.0
15547,19,20,7970.26,1.0
15548,505,1,158.09,0.0
15549,67,7,2284.38,1.0
15550,15,11,2076.45,1.0
15551,303,6,1274.02,1.0
15552,126,2,252.52,0.0
15554,187,1,217.2,0.0
15555,13,30,10127.12,1.0
15558,548,1,214.13,0.0
15559,477,1,1109.4,0.0
15560,307,2,153.52,0.0
15561,59,7,1583.47,1.0
15562,261,3,673.3800000000001,0.0
15563,110,5,2202.18,1.0
15564,372,2,70.74000000000001,0.0
15566,302,2,227.87,0.0
15569,13,10,3586.35,0.0
15570,51,22,7972.2,1.0
15571,295,10,3401.2,1.0
15572,19,7,3071.1,1.0
15573,527,3,599.73,1.0
15574,87,6,1518.7,0.0
15575,529,1,30.1,0.0
15577,60,5,397.98,0.0
15578,71,1,127.1,0.0
15579,223,4,1153.5,1.0
15580,286,8,1381.19,0.0
15581,30,38,7794.59,0.0
15582,9,2,541.51,1.0
15583,285,1,107.86,0.0
15584,71,3,707.04,1.0
15585,86,1,455.3,0.0
15586,502,3,1139.1,0.0
15587,52,5,1065.24,1.0
15588,587,1,579.6,0.0
15589,165,3,478.53000000000003,0.0
15590,291,5,1496.6,0.0
15591,492,3,217.9,0.0
15594,3,2,788.22,1.0
15595,397,1,357.6,0.0
15596,10,9,3130.04,0.0
15597,484,1,238.8,1.0
15598,337,1,307.34,1.0
15599,113,2,937.15,1.0
15600,337,4,1199.31,0.0
15601,32,27,13769.02,1.0
15602,110,12,2475.59,1.0
15603,557,1,40.0,1.0
15605,161,7,1428.75,1.0
15606,28,16,4750.21,1.0
15607,246,9,1708.97,0.0
15608,30,2,977.98,1.0
15609,93,1,298.48,0.0
15611,13,21,2352.9700000000003,1.0
15613,519,1,433.71999999999997,0.0
15614,347,4,3147.36,0.0
15615,15,43,18342.08,1.0
15616,347,1,317.11,0.0
15617,305,3,828.5500000000001,0.0
15618,1,3,419.041,1.0
15620,130,3,1264.19,1.0
15622,106,13,6745.05,1.0
15623,50,8,2437.05,0.0
15624,26,4,588.13,0.0
15625,13,9,3236.4,0.0
15626,239,2,673.6,1.0
15627,366,2,566.9,0.0
15628,7,13,4407.42,1.0
15629,359,4,2240.9,0.0
15630,114,2,691.91,1.0
15631,551,1,596.67,0.0
15632,31,6,2351.84,1.0
15633,418,13,4352.46,0.0
15634,292,1,311.1,1.0
15635,305,1,100.35,0.0
15636,191,3,1026.52,1.0
15637,323,4,574.23,1.0
15638,288,6,2265.2,0.0
15639,43,3,1065.08,0.0
15640,31,25,20361.26,1.0
15641,14,12,5345.55,0.0
15642,639,1,105.78000000000002,0.0
15643,101,3,664.0,0.0
15644,75,4,813.0,0.0
15645,323,2,443.16,1.0
15646,67,5,974.61,0.0
15647,324,1,169.0,0.0
15648,113,2,657.35,0.0
15649,245,4,2170.35,0.0
15650,431,2,553.88,0.0
15651,170,3,840.08,1.0
15652,0,5,1420.34,0.0
15653,2,2,877.4399999999999,0.0
15655,152,1,560.67,0.0
15656,87,3,563.63,1.0
15658,99,8,2423.4700000000003,0.0
15659,296,2,226.04,1.0
15660,45,12,2096.47,1.0
15661,226,8,1215.95,0.0
15662,570,2,283.73,0.0
15663,15,1,138.14,0.0
15664,358,3,867.6,1.0
15665,77,5,4015.12,0.0
15666,381,2,632.9399999999999,0.0
15668,127,1,76.32000000000001,0.0
15669,13,3,565.54,1.0
15670,206,2,325.2,0.0
15671,4,5,1972.89,1.0
15672,634,1,45.300000000000004,0.0
15673,66,8,5638.16,1.0
15674,123,12,5881.29,1.0
15675,64,3,443.74,1.0
15676,193,1,897.8,1.0
15677,330,2,648.4,1.0
15678,304,2,1541.19,1.0
15679,63,2,260.26,1.0
15680,275,8,3652.79,1.0
15681,92,12,2266.76,1.0
15682,508,2,318.24,0.0
15683,26,2,524.54,0.0
15684,456,3,173.95,0.0
15685,359,1,55.980000000000004,0.0
15686,329,1,90.0,0.0
15687,96,5,1679.45,1.0
15688,328,1,190.57,0.0
15689,29,3,521.03,0.0
15690,10,1,111.0,1.0
15691,161,4,571.3,0.0
15693,568,1,37.5,0.0
15694,85,19,7637.19,1.0
15695,176,4,1131.04,0.0
15696,130,11,2808.01,1.0
15697,599,1,246.75,0.0
15698,533,1,46.2,0.0
15700,81,2,696.68,0.0
15701,20,1,857.0,1.0
15702,385,2,140.39000000000001,0.0
15703,174,1,211.5,0.0
15704,49,6,3817.96,0.0
15705,110,1,143.1,0.0
15706,25,1,450.05,1.0
15708,48,8,3714.91,1.0
15709,193,2,327.85,0.0
15710,326,1,898.87,0.0
15711,466,2,420.25,0.0
15712,19,10,3166.36,1.0
15713,52,4,1010.79,0.0
15714,362,3,453.93,1.0
15715,465,5,658.02,0.0
15716,55,11,3056.81,0.0
15717,143,5,607.0,0.0
15718,449,1,293.79,0.0
15719,9,29,9246.12,1.0
15720,459,1,143.19,1.0
15722,18,9,4460.34,1.0
15723,274,4,947.65,0.0
15724,110,3,310.85,0.0
15726,299,1,321.91,0.0
15727,16,14,8875.84,1.0
15728,289,2,544.6,0.0
15729,122,3,192.55,0.0
15730,1,4,1382.92,1.0
15731,463,1,125.3,0.0
15732,121,10,1682.07,0.0
15733,192,1,162.3,0.0
15734,24,4,2263.3,0.0
15735,330,1,327.68,0.0
15736,344,2,1815.72,0.0
15737,57,5,897.9300000000001,1.0
15738,6,38,12414.0,1.0
15741,367,2,208.62,0.0
15742,528,1,156.87,0.0
15743,23,2,434.05,1.0
15745,145,1,302.85,1.0
15746,43,1,196.88,0.0
15747,29,8,2138.04,1.0
15748,358,2,465.45000000000005,1.0
15749,144,3,44534.3,0.0
15750,80,14,5441.541,1.0
15751,370,11,1380.44,0.0
15752,2,8,3674.31,1.0
15753,214,1,79.2,0.0
15754,156,7,2670.84,1.0
15755,17,14,4773.7,1.0
15756,62,3,364.84,1.0
15757,127,5,2487.3,1.0
15759,127,7,830.9300000000001,0.0
15760,540,2,13916.34,0.0
15761,352,1,143.05,0.0
15764,16,7,4499.73,1.0
15765,576,1,370.63,0.0
15766,365,2,516.0,1.0
15768,25,34,15601.09,0.0
15769,11,39,74315.32,1.0
15770,522,1,321.45,0.0
15771,513,3,1006.54,0.0
15772,327,1,280.88,0.0
15773,318,1,138.84,1.0
15774,327,5,1059.14,1.0
15775,154,2,150.5,0.0
15776,42,1,241.62,0.0
15777,150,7,1762.61,0.0
15778,340,1,307.95,0.0
15779,372,2,124.08000000000001,0.0
15780,93,3,475.28000000000003,0.0
15781,47,2,211.3,1.0
15782,339,1,1399.36,1.0
15784,377,2,848.3299999999999,0.0
15785,67,15,5306.79,1.0
15786,23,3,6743.46,1.0
15788,418,1,221.82999999999998,0.0
15789,267,6,1962.01,0.0
15791,113,4,3218.89,1.0
15792,309,2,933.84,0.0
15793,178,6,1740.6,1.0
15794,645,2,777.0,0.0
15795,59,8,1979.8700000000001,0.0
15796,18,14,4039.9900000000002,1.0
15797,22,6,2821.08,0.0
15798,402,3,1535.37,0.0
15799,94,3,1021.39,1.0
15800,16,7,1242.58,0.0
15801,19,1,137.22,1.0
15802,52,1,451.42,0.0
15803,354,3,1513.84,1.0
15804,3,5,2554.84,1.0
15805,15,24,8228.75,1.0
15806,67,2,521.88,1.0
15807,317,2,913.62,1.0
15808,215,21,18409.93,0.0
15809,93,6,1157.88,1.0
15810,79,7,2968.25,1.0
15811,15,6,3445.7,1.0
15812,16,12,5201.47,0.0
15813,117,2,1303.9099999999999,0.0
15814,302,2,689.11,1.0
15815,50,4,1874.7,1.0
15816,451,2,144.14999999999998,0.0
15817,330,3,2766.4,0.0
15818,497,1,340.5,0.0
15819,40,9,3614.81,1.0
15820,229,1,206.98,0.0
15822,268,5,1394.79,1.0
15823,281,3,3897.17,0.0
15824,362,2,890.94,0.0
15825,81,1,532.94,0.0
15826,120,2,1663.97,1.0
15827,23,27,3556.14,1.0
15828,284,1,1108.82,0.0
15829,8,2,636.14,0.0
15831,33,2,451.11,1.0
15832,163,1,836.79,0.0
15833,647,1,80.4,0.0
15834,75,6,3331.06,1.0
15835,47,3,675.51,1.0
15837,395,1,385.03000000000003,1.0
15838,18,27,54673.42,1.0
15839,57,1,299.18,1.0
15840,82,1,241.74,1.0
15841,127,7,2131.61,1.0
15842,302,2,548.8,0.0
15843,213,1,118.95000000000002,0.0
15845,54,8,3241.27,1.0
15846,294,1,107.01,0.0
15847,197,4,613.98,1.0
15848,531,1,139.94,0.0
15850,77,5,938.75,1.0
15851,436,1,109.73,0.0
15852,96,3,257.26,0.0
15854,49,18,5002.85,1.0
15855,46,6,1052.72,0.0
15856,4,42,29274.71,1.0
15857,339,1,273.48,1.0
15858,198,10,3337.7400000000002,1.0
15859,341,1,438.46,0.0
15860,8,15,2295.14,1.0
15861,44,7,2366.43,1.0
15862,21,12,2755.14,1.0
15863,102,4,299.06,1.0
15864,8,4,1202.3000000000002,1.0
15865,123,3,1667.72,1.0
15866,10,1,230.53,0.0
15867,22,28,8201.22,1.0
15868,492,1,94.53,0.0
15869,186,3,323.65999999999997,0.0
15870,306,3,508.52,1.0
15871,346,1,33.099999999999994,0.0
15872,288,2,434.75,1.0
15873,409,4,313.91999999999996,0.0
15874,87,20,9086.63,1.0
15875,555,1,111.72,0.0
15876,318,2,1449.1399999999999,0.0
15878,471,2,330.77,0.0
15879,313,4,1157.3,0.0
15880,278,1,686.5600000000001,0.0
15881,221,5,501.39000000000004,0.0
15882,108,8,1495.98,0.0
15884,341,2,249.70000000000002,0.0
15885,2,15,1951.82,0.0
15886,326,3,871.78,1.0
15887,316,3,1027.15,0.0
15888,310,2,260.85,1.0
15889,66,8,1806.28,0.0
15890,304,5,535.65,0.0
15891,136,1,524.52,0.0
15892,578,1,128.2,0.0
15893,391,1,305.28000000000003,0.0
15894,162,2,420.29,0.0
15895,59,1,179.17,0.0
15897,103,2,222.05,0.0
15898,136,24,5210.42,1.0
15899,278,1,112.5,0.0
15900,323,3,549.29,1.0
15901,64,5,449.83,1.0
15902,289,1,145.01,0.0
15903,137,7,4454.72,1.0
15905,452,1,114.69,0.0
15906,54,7,1785.66,1.0
15907,86,2,529.52,1.0
15908,400,2,764.57,0.0
15909,83,1,191.94,0.0
15910,8,12,2112.98,1.0
15911,533,8,1702.34,0.0
15912,87,9,1074.7,0.0
15913,443,1,6.300000000000001,0.0
15914,287,2,205.99,0.0
15915,311,1,429.21,0.0
15916,101,10,2747.61,1.0
15917,157,5,560.63,0.0
15918,100,3,582.88,0.0
15919,278,1,541.44,1.0
15920,63,9,571.64,0.0
15921,82,4,802.11,0.0
15922,282,1,739.0,0.0
15923,282,1,254.16,0.0
15924,640,1,102.82,0.0
15925,103,1,207.15,0.0
15926,451,1,134.44,0.0
15927,556,1,123.39,0.0
15928,565,1,293.53,0.0
15929,553,1,594.0,0.0
15931,337,1,239.9,0.0
15932,17,6,1885.95,1.0
15934,327,2,2190.66,0.0
15935,148,2,416.86,0.0
15936,288,2,282.79,0.0
15938,21,9,734.81,0.0
15939,16,15,8805.630000000001,1.0
15940,220,1,35.8,0.0
15941,546,1,405.0,0.0
15942,43,1,337.44,0.0
15943,559,2,271.28999999999996,0.0
15944,186,4,2164.24,0.0
15945,274,4,827.27,0.0
15946,412,3,2304.18,0.0
15948,334,1,553.85,1.0
15950,15,8,6506.58,1.0
15951,195,2,680.12,1.0
15952,68,2,327.8,1.0
15953,121,14,2836.31,1.0
15954,498,1,190.75,0.0
15955,16,16,6705.75,1.0
15956,460,2,617.6,0.0
15957,330,2,501.21,1.0
15958,313,3,388.64,1.0
15959,591,3,579.49,0.0
15960,283,4,410.95,0.0
15961,288,1,451.28999999999996,0.0
15962,358,1,295.83,0.0
15964,572,1,272.96000000000004,0.0
15965,276,10,2323.64,1.0
15966,360,1,426.53000000000003,0.0
15967,228,11,2796.57,1.0
15968,297,1,418.05,0.0
15969,95,3,769.65,1.0
15970,213,2,1017.32,0.0
15971,18,13,3812.4300000000003,1.0
15972,365,5,1810.27,0.0
15973,276,3,988.44,0.0
15974,4,6,2895.0099999999998,1.0
15976,74,6,1746.6399999999999,0.0
15978,341,2,2180.64,1.0
15979,512,1,329.22,0.0
15980,163,5,4955.0,1.0
15981,47,19,8412.49,1.0
15982,514,1,324.51,0.0
15983,270,7,3632.07,1.0
15984,10,27,7770.41,1.0
15985,32,7,2715.28,0.0
15986,291,1,186.3,1.0
15987,30,7,1437.27,1.0
15988,461,2,612.0600000000001,1.0
15989,285,2,372.51,0.0
15990,196,6,1619.31,1.0
15991,443,1,150.55,0.0
15992,305,2,854.61,1.0
15994,321,2,775.11,1.0
15995,323,1,696.19,0.0
15996,25,6,1534.08,1.0
15998,81,14,7330.43,1.0
15999,645,1,20.4,0.0
16001,290,1,583.39,0.0
16002,534,1,169.21,0.0
16003,44,8,4672.36,1.0
16004,384,5,2146.39,0.0
16005,92,8,2118.91,1.0
16006,120,2,347.17,0.0
16007,90,5,2106.65,1.0
16008,114,13,5044.5,1.0
16009,69,1,462.19,1.0
16010,155,11,1724.06,0.0
16011,1,25,4713.16,1.0
16012,38,4,2706.62,1.0
16013,8,72,43725.18,1.0
16014,61,4,997.82,1.0
16016,105,7,1842.75,1.0
16017,326,4,1341.95,1.0
16018,89,3,451.13,1.0
16019,45,25,16631.86,1.0
16021,304,2,532.25,0.0
16022,169,1,628.28,0.0
16023,101,2,500.69,1.0
16024,321,2,232.96,1.0
16027,1,15,2048.36,0.0
16028,505,1,82.2,0.0
16029,3,96,95488.44,1.0
16030,219,1,331.24,0.0
16031,1,2,548.94,0.0
16032,365,6,1970.45,0.0
16033,17,23,7898.03,1.0
16034,105,6,928.72,0.0
16035,469,1,217.73,0.0
16036,172,3,1986.65,1.0
16037,179,5,1509.34,0.0
16038,86,2,393.33,1.0
16039,333,2,456.4,0.0
16040,57,6,1979.53,1.0
16041,50,2,2739.8,1.0
16042,17,5,1528.1299999999999,1.0
16043,120,7,1759.0900000000001,1.0
16044,344,1,340.84000000000003,0.0
16045,29,8,3434.9300000000003,0.0
16046,471,1,235.78,0.0
16047,591,1,107.14,0.0
16048,282,4,1075.23,0.0
16049,284,3,787.89,1.0
16050,83,3,300.7,0.0
16051,591,1,188.44,0.0
16053,31,5,3247.08,1.0
16054,54,4,2111.88,0.0
16055,130,1,134.8,0.0
16057,5,9,3135.96,1.0
16058,315,1,62.7,0.0
16059,73,10,2709.21,1.0
16060,310,3,541.95,0.0
16061,340,1,89.65,0.0
16062,43,7,2487.97,1.0
16063,169,1,335.32,0.0
16064,634,1,111.0,0.0
16065,274,8,2382.62,0.0
16066,33,1,316.38,1.0
16067,472,3,3395.29,0.0
16068,503,1,122.93,0.0
16069,327,1,457.7,0.0
16071,436,3,750.5600000000001,1.0
16072,197,4,4328.89,0.0
16073,206,1,122.39999999999999,0.0
16074,299,1,265.25,0.0
16075,412,2,736.9300000000001,0.0
16076,2,5,1357.98,1.0
16077,535,1,2300.4,0.0
16078,193,2,362.99,0.0
16080,183,3,515.66,1.0
16081,94,6,2645.65,1.0
16082,579,1,106.75,0.0
16083,10,4,2351.42,0.0
16084,208,1,436.18,0.0
16085,146,9,1687.06,1.0
16086,7,9,2643.3,1.0
16087,298,5,1739.92,0.0
16088,485,2,1437.43,0.0
16089,295,2,271.44,0.0
16090,533,1,205.91,0.0
16091,64,2,315.06,0.0
16092,24,6,1587.94,0.0
16093,16,1,17.0,0.0
16094,128,8,2869.43,1.0
16095,365,1,447.05,0.0
16096,173,4,1584.97,0.0
16097,149,1,185.04999999999998,0.0
16098,37,13,4154.96,1.0
16099,47,6,1433.4,1.0
16100,372,1,582.64,0.0
16101,344,3,1938.46,1.0
16102,8,2,1392.8400000000001,1.0
16103,67,20,5918.47,1.0
16104,328,8,2476.25,1.0
16105,158,5,2386.19,0.0
16107,12,3,1494.1200000000001,1.0
16108,343,3,1393.42,1.0
16109,128,3,939.48,0.0
16110,171,3,1175.72,1.0
16111,337,1,562.48,0.0
16112,52,4,195.73999999999998,0.0
16113,92,1,161.38,0.0
16114,80,1,135.75000000000003,0.0
16115,26,9,1838.85,1.0
16116,121,1,612.78,0.0
16117,99,3,654.4,0.0
16118,562,1,4376.25,0.0
16119,303,6,1297.45,1.0
16120,331,2,1747.77,1.0
16121,125,4,897.87,1.0
16122,22,5,867.18,1.0
16124,226,4,1772.49,0.0
16125,276,14,4587.65,0.0
16126,11,14,12065.73,1.0
16127,636,1,145.06,1.0
16128,53,8,2615.53,1.0
16129,316,3,1396.05,0.0
16130,331,4,987.48,0.0
16131,25,10,8729.38,1.0
16132,453,2,664.1999999999999,0.0
16133,10,46,19022.49,1.0
16134,268,4,1810.78,1.0
16135,172,2,819.45,0.0
16136,187,2,396.72,1.0
16137,589,1,422.7,0.0
16138,288,3,910.35,0.0
16139,21,4,782.11,1.0
16140,280,2,956.5600000000001,1.0
16141,326,1,335.54,1.0
16142,159,1,535.34,0.0
16143,17,11,4435.25,1.0
16144,156,1,175.2,0.0
16145,9,16,5606.26,1.0
16146,66,4,946.38,0.0
16147,43,5,2398.91,0.0
16148,205,2,386.62,0.0
16149,51,2,305.38,1.0
16150,38,8,3751.27,1.0
16152,178,1,1829.04,0.0
16153,25,10,4332.8,1.0
16155,291,5,796.9,0.0
16156,61,16,4541.31,1.0
16158,431,9,628.32,0.0
16159,191,4,1232.79,0.0
16161,49,36,10319.94,1.0
16162,161,1,37.4,0.0
16163,141,6,2849.58,0.0
16165,414,1,79.9,0.0
16166,337,2,435.83,0.0
16167,323,5,1386.1200000000001,0.0
16168,4,57,9480.99,1.0
16170,22,19,6544.61,1.0
16172,4,8,1884.55,0.0
16173,1,2,635.05,1.0
16174,35,7,2246.75,0.0
16175,3,7,1836.44,0.0
16176,330,4,2052.69,0.0
16177,346,7,1915.36,1.0
16178,47,2,612.6,0.0
16180,9,13,16249.87,0.0
16182,39,8,8198.0,1.0
16183,304,3,739.1,1.0
16184,15,5,985.8000000000001,1.0
16185,142,2,450.31,1.0
16186,12,23,7715.7,1.0
16187,8,12,5395.7,1.0
16188,50,4,860.83,1.0
16190,304,7,2508.4700000000003,1.0
16191,172,19,13123.18,1.0
16192,645,1,351.3,0.0
16193,146,2,630.43,0.0
16194,284,1,308.59999999999997,0.0
16195,632,1,323.25,0.0
16196,398,1,93.3,0.0
16197,378,9,2016.71,0.0
16198,346,1,629.36,1.0
16199,301,7,942.75,0.0
16200,73,11,5113.4,1.0
16201,19,2,552.45,1.0
16202,270,9,2501.9900000000002,0.0
16203,57,5,899.9399999999999,1.0
16204,289,2,538.53,1.0
16205,89,4,1181.58,1.0
16206,34,12,2475.12,1.0
16208,198,9,3273.78,1.0
16209,28,8,4001.06,1.0
16210,8,28,28652.170000000002,1.0
16211,330,2,543.5699999999999,1.0
16212,192,3,1101.52,1.0
16214,80,4,2038.25,0.0
16216,176,1,914.9300000000001,0.0
16217,144,2,304.25,0.0
16218,24,12,3990.77,1.0
16219,410,1,40.8,0.0
16221,185,8,1686.02,1.0
16222,227,2,1345.22,0.0
16223,284,2,1102.3500000000001,0.0
16224,50,4,1187.12,1.0
16225,59,14,2724.73,1.0
16226,112,5,672.1700000000001,0.0
16227,134,3,1027.22,0.0
16228,294,3,890.8100000000001,0.0
16229,122,5,2215.46,1.0
16230,99,2,542.03,0.0
16231,288,4,1078.22,0.0
16232,52,6,2447.13,1.0
16233,239,8,1755.53,1.0
16234,385,3,333.18,0.0
16235,96,7,1851.69,1.0
16237,346,1,136.65,0.0
16238,332,1,63.66,0.0
16239,99,5,1425.9,1.0
16241,5,13,3507.58,1.0
16242,74,10,4717.78,1.0
16244,121,2,2579.38,0.0
16245,31,2,769.7,1.0
16246,369,2,827.25,0.0
16247,79,1,114.56,0.0
16249,22,4,1440.77,1.0
16250,170,3,791.38,0.0
16251,421,1,128.31,0.0
16252,292,1,295.09000000000003,0.0
16253,164,6,5326.69,1.0
16254,287,3,985.14,0.0
16255,5,14,4469.68,1.0
16256,176,3,1629.37,0.0
16257,86,1,46.95,0.0
16258,36,14,10480.07,1.0
16259,319,3,361.94,0.0
16261,22,4,731.0,1.0
16262,287,1,755.15,0.0
16263,332,1,351.01,0.0
16264,347,2,837.53,0.0
16265,20,10,5550.19,1.0
16266,25,13,1657.18,1.0
16267,500,1,186.66,0.0
16269,347,1,717.57,0.0
16270,262,1,1141.24,0.0
16271,35,8,2926.81,1.0
16272,26,1,411.7,0.0
16273,557,2,336.03999999999996,0.0
16274,282,1,715.9,0.0
16275,106,3,2151.11,0.0
16276,86,3,2629.3900000000003,0.0
16277,643,1,188.69,0.0
16278,9,3,1117.84,0.0
16279,86,7,4554.58,1.0
16280,634,1,238.05,0.0
16281,333,2,1361.96,1.0
16282,249,3,1307.58,0.0
16283,30,6,3419.36,1.0
16284,302,1,205.8,1.0
16285,555,1,176.9,0.0
16286,386,2,328.95,0.0
16287,79,5,1006.98,0.0
16288,379,1,129.85,0.0
16289,371,1,136.31,0.0
16290,374,4,2069.3,0.0
16291,591,1,117.72,0.0
16292,31,5,1253.76,0.0
16293,1,11,3863.29,1.0
16294,386,1,126.05000000000001,0.0
16296,535,4,1313.67,0.0
16297,178,1,301.9,0.0
16298,96,5,601.8,1.0
16299,386,1,193.65,0.0
16300,339,3,1392.43,0.0
16301,646,1,107.33,0.0
16302,36,1,233.22,0.0
16303,25,6,6603.97,1.0
16304,604,1,381.66,0.0
16305,48,1,361.21999999999997,0.0
