Customer ID,Recency,Frequency,Monetary,predicted_clv,future_spend_3m
14069,424,2,230.06,1.6772146646904007,0.0
12902,174,1,138.68,1.676587578195574,0.0
14041,175,1,141.41,1.676587578195574,0.0
17967,281,2,357.29,1.676018024598601,0.0
12743,43,2,546.43,1.6745088361887317,0.0
16740,304,1,236.81,1.6737754584557725,0.0
16396,385,1,137.8,1.6719070255441832,0.0
16498,70,2,100.97,1.670993660822075,0.0
12369,322,3,1791.15,1.66538674463617,0.0
17464,67,3,1000.94,1.6592547448001316,0.0
12925,502,1,35.28,1.654972039962216,694.05
14747,158,1,328.2,1.6502225296762325,0.0
14872,393,3,816.6,1.6487732824714785,0.0
13887,113,1,349.55,1.6467326774986004,0.0
15729,122,3,192.55,1.6463549003565672,0.0
14002,43,2,529.73,1.6455966547877732,0.0
17654,186,1,117.55,1.6446240041594402,0.0
16502,529,2,266.5,1.6444308518313058,0.0
16004,384,5,2146.39,1.640189991960241,0.0
13621,26,1,213.85,1.6399407201198728,0.0
15439,314,4,1269.05,1.63962251955983,0.0
13251,311,1,252.68,1.636870152968982,0.0
16138,288,3,910.35,1.63679751681796,0.0
14635,363,1,215.22,1.6230167171800125,0.0
15070,282,3,843.25,1.619789735054328,0.0
16964,642,2,207.85,1.6193928361432843,0.0
13257,345,1,149.75,1.6186802979829094,0.0
12574,225,1,218.45,1.6181976628168502,0.0
15052,228,1,215.78,1.6181976628168502,0.0
17752,268,1,80.64,1.6176418645461776,0.0
14323,24,2,605.0600000000001,1.6145949072205878,0.0
15995,323,1,696.19,1.6133651264451725,0.0
12405,58,1,1710.39,1.6127160205843345,0.0
16988,289,1,256.55,1.612683888545547,126.12
17437,439,1,373.17,1.6124888900596277,0.0
13304,260,4,1217.99,1.6073760435462772,0.0
13011,281,1,101.1,1.6058822639744026,0.0
17823,330,2,494.25,1.6053926820374804,0.0
18086,183,1,101.34,1.5991004277862948,0.0
13932,204,1,307.4,1.59582558989772,0.0
13872,436,3,919.57,1.5939405452180844,0.0
17418,233,2,373.99,1.585101224347791,296.07
15231,530,1,250.26,1.584472782308635,0.0
17257,345,2,192.73,1.5843614326510664,0.0
17670,137,1,205.7,1.5811163428647768,0.0
13270,275,1,1180.0,1.5807917600990111,0.0
16114,80,1,135.75000000000003,1.5693339871649925,0.0
13286,509,1,734.91,1.5660523260882,0.0
14877,327,2,437.0,1.5637751800079012,0.0
17371,270,4,336.29,1.562475348481323,326.26
14617,312,2,190.47000000000003,1.5609579809764154,0.0
16234,385,3,333.18,1.5553596310734543,0.0
14203,306,1,339.34,1.5532999031278547,0.0
15837,395,1,385.03,1.5490583877775252,391.98
14213,314,1,1192.2,1.5336238496783143,0.0
15741,367,2,208.62,1.5273742825047116,0.0
14445,365,1,221.65,1.5256455965983835,0.0
15991,443,1,150.55,1.525638986869715,0.0
17260,320,1,120.95,1.5241725342782375,0.0
16039,333,2,456.4,1.523411324999207,0.0
16862,456,4,662.33,1.522978538350591,0.0
16148,205,2,386.62,1.5227525151828043,0.0
15508,98,6,1000.27,1.522108495788078,0.0
13326,341,1,281.76,1.518990824390635,0.0
14430,421,3,1220.9,1.5183792705133563,0.0
12979,638,1,517.7,1.5170788911348485,0.0
17574,152,1,185.65,1.516179111869766,0.0
14697,127,2,188.61,1.5118064384891867,0.0
14192,297,1,293.74,1.5107018455155157,0.0
14614,295,1,295.13,1.5107018455155157,0.0
17617,468,1,395.33,1.5094292584871165,0.0
12499,469,1,393.72,1.5094292584871165,0.0
15316,236,1,165.0,1.5092636182848809,0.0
14779,190,3,386.15,1.503488943516757,0.0
17882,288,2,313.46,1.5030988525086937,0.0
16973,295,1,127.0,1.4986309676874536,0.0
17089,295,1,128.45,1.4986309676874536,0.0
14705,108,1,179.0,1.4963308974246146,0.0
13226,182,2,312.46,1.4917107817810455,0.0
14280,106,1,134.04,1.4903200487539654,0.0
17234,92,1,149.89,1.4894390914742877,0.0
17258,306,2,417.3,1.486299897408716,0.0
14586,186,1,237.36,1.4827798912228296,0.0
14728,322,1,190.58,1.4793215263672614,0.0
13547,317,1,175.53,1.4752010514669736,0.0
14471,500,2,400.95,1.475009541339634,0.0
15457,171,1,237.07,1.4737014063812277,0.0
17890,232,2,602.09,1.4706537958461938,0.0
13144,242,2,135.35,1.463936917168981,0.0
15292,110,1,180.94,1.459454173104345,0.0
12639,148,3,1312.37,1.456874443126996,0.0
17367,147,1,168.4,1.4548198383287625,0.0
14255,455,1,1000.63,1.4537405568079182,0.0
15603,557,1,40.0,1.452339679873245,48.48
17859,214,1,148.21,1.450118063898049,0.0
12652,240,2,1017.03,1.449015776317014,0.0
17760,282,5,803.88,1.4481346996483904,115.05
17798,491,1,183.09,1.4480815117644372,0.0
16282,249,3,1307.58,1.4465143012543271,0.0
14490,315,2,1273.47,1.445864205382768,0.0
17122,28,4,570.5,1.4452849656820228,0.0
16804,179,1,118.05,1.4401874868731586,418.94
18197,485,1,230.1,1.4394143616248307,0.0
14671,458,2,1127.45,1.437917024781246,0.0
14889,245,1,135.9,1.43717499287314,0.0
17880,274,3,824.9200000000001,1.4370331958428206,0.0
16574,333,2,850.34,1.4363224174776654,451.44
14008,341,1,509.04,1.435765933512314,0.0
13367,341,1,510.2000000000001,1.435765933512314,0.0
14392,341,1,266.4,1.4341975441237311,0.0
15204,266,1,316.58,1.4321661997457302,0.0
17182,332,2,321.3,1.4253059996557105,0.0
15945,274,4,827.27,1.4246199633409482,0.0
18011,282,2,527.03,1.424554537229319,0.0
16375,379,2,104.0,1.4240199996291576,0.0
15575,529,1,30.1,1.4231998694896029,0.0
14003,642,1,209.41,1.42115420729246,0.0
14115,411,2,622.6700000000001,1.417408798127283,0.0
13620,437,1,112.34,1.4168820590583793,0.0
12742,535,1,1201.52,1.413710232507288,0.0
13841,162,1,85.0,1.4135344166515895,0.0
17468,284,1,57.8,1.4111718949034766,137.0
16144,156,1,175.2,1.4087613617789452,0.0
13584,216,3,392.45,1.4001231503532137,0.0
12943,467,2,496.5,1.399056060229788,0.0
16522,345,2,433.36,1.3988043950253433,0.0
16088,485,2,1437.43,1.3964138547587566,0.0
14080,322,4,1070.08,1.393213308329746,45.6
17681,506,5,731.2,1.3896255302317932,0.0
17221,501,3,643.39,1.3892914250795774,335.13
16666,530,1,106.96,1.3846888800642154,118.98
17392,216,3,626.56,1.383839359526485,0.0
15495,288,1,246.5,1.3819430709371638,0.0
13905,642,1,312.65,1.3818615544772603,0.0
16021,304,2,532.25,1.373321064243565,0.0
12765,381,6,1404.58,1.3731345535296704,0.0
13902,541,5,34095.26,1.3698591338499142,0.0
15929,553,1,594.0,1.3688893587953277,0.0
15631,551,1,596.67,1.3688893587953277,0.0
14706,528,1,390.69,1.3685396347154346,0.0
15216,528,1,389.49,1.3685396347154346,96.6
14516,425,1,163.92,1.3655008701429132,0.0
16635,316,1,473.0,1.3615945761669377,0.0
16630,316,1,106.8,1.3593703750980528,0.0
13073,320,2,418.08,1.3591789620868355,0.0
17369,365,1,979.2,1.357706037061737,0.0
16583,283,2,531.4,1.3576114996144328,0.0
14084,421,1,150.5,1.3573160572574707,0.0
16798,463,3,848.71,1.3548561861770143,0.0
15049,183,1,121.17000000000002,1.350987363228656,0.0
14727,183,3,467.93,1.3494925950197456,0.0
13541,336,2,785.25,1.348240961729426,0.0
17132,361,2,1272.8,1.344175118296158,0.0
16608,363,2,1288.72,1.344175118296158,0.0
15337,320,1,373.02,1.344048160033494,0.0
14326,151,3,940.98,1.339493010895072,0.0
13007,489,1,175.25,1.3393854902382871,0.0
13478,378,5,2215.78,1.335953183332914,0.0
13343,87,1,353.43,1.331637396901074,0.0
14749,389,1,310.15,1.328553367320456,0.0
13803,164,3,1338.91,1.3240413417368084,0.0
15056,429,1,133.45,1.32327696745573,0.0
13937,78,2,880.13,1.323196572020921,0.0
14469,325,4,2112.21,1.3231375666852685,0.0
16993,373,2,1950.95,1.320472175023338,0.0
14935,206,2,2849.83,1.3200001492819389,0.0
12736,242,1,234.0,1.317144343264577,0.0
16860,362,3,1610.62,1.316911409558872,0.0
13855,410,4,1310.34,1.3164737190817255,0.0
15352,458,1,114.95,1.315786131862437,0.0
14595,222,3,587.6500000000001,1.3151391727045725,1576.8
13125,433,1,158.57,1.3130070626305983,0.0
13530,543,1,402.98,1.3125652123360658,0.0
16454,516,2,24.05,1.311654762444475,6.9
13903,309,1,165.45000000000002,1.3093176025697997,0.0
14900,431,1,13.919999999999998,1.3070807807324218,0.0
17129,429,1,31.85,1.3070807807324218,0.0
12977,65,4,517.63,1.3059121273854029,0.0
14954,612,1,167.27,1.3050991705096844,336.17
14368,229,1,155.0,1.303591319423333,0.0
13374,324,2,422.8,1.3034650715898757,0.0
15710,326,1,898.87,1.3028285367339536,0.0
13151,205,3,2580.74,1.3013975806198852,0.0
16492,450,1,385.56,1.3009145365304695,0.0
17518,335,2,329.42,1.299104804560554,0.0
15104,106,2,1027.44,1.2947147522073292,0.0
17627,388,1,296.36,1.292150600719986,0.0
16314,299,3,1491.4,1.2889791010525866,0.0
18123,423,1,95.15,1.2886741881741277,589.4399999999999
15702,385,2,140.39,1.2860716310373483,0.0
18047,290,2,342.69,1.2839156062042458,0.0
14225,344,4,2037.02,1.2811321570274332,0.0
15063,122,1,370.8,1.2768739675761434,0.0
17210,302,1,253.37,1.2766830932481432,0.0
14052,300,1,255.45,1.2766830932481432,225.36
14993,473,1,36.13,1.2747984567895094,0.0
12632,430,2,804.88,1.273960057549942,0.0
14615,303,5,951.76,1.2735579696877957,0.0
13235,121,1,1031.07,1.272105863547373,0.0
16256,176,3,1629.37,1.2704227158269252,0.0
14799,647,1,180.45,1.2693960535357558,157.7
17028,490,3,1593.83,1.2688791444288885,0.0
15137,430,2,823.4,1.2657865727287896,0.0
16112,52,4,195.74,1.2570518356050997,0.0
18128,446,1,420.04,1.25649749462823,0.0
12845,176,4,354.09,1.2540844989878943,0.0
13997,428,3,382.31,1.2536444694402311,0.0
14371,204,1,100.5,1.247361841377562,0.0
15479,642,1,147.4,1.2469960892283312,0.0
14574,642,1,143.70000000000002,1.2469960892283312,0.0
12591,226,3,1352.15,1.2467921972445095,0.0
18159,210,1,530.15,1.2460877092233211,0.0
15011,305,2,416.6,1.2399906488385977,0.0
16568,337,2,1020.9,1.2394361556747158,0.0
15226,220,1,154.41,1.2333274856040273,0.0
12920,480,3,323.86,1.2324176327450775,164.23
17005,380,2,742.36,1.2322376118879217,0.0
14374,450,1,108.0,1.2263975524879722,0.0
18039,283,4,579.17,1.225373402243522,0.0
17477,522,2,1144.3,1.2188996870098667,0.0
16941,521,1,33.0,1.2182797870165292,0.0
13163,519,1,17.65,1.2182797870165292,0.0
18020,453,1,190.48,1.2158971507521272,0.0
15464,247,1,1048.85,1.2137421269697786,0.0
17991,134,3,320.55,1.2108657907147715,0.0
13879,555,1,395.5,1.2107872737040957,0.0
17393,320,2,381.15,1.2081602651056786,0.0
12696,344,2,851.91,1.2067006395263395,0.0
14011,389,2,457.82,1.2058529556165605,0.0
16377,176,2,1308.48,1.2046035398758392,0.0
17000,305,2,406.3,1.2033025634769396,0.0
13387,326,1,189.44,1.202184913916141,0.0
12986,338,10,2729.84,1.1998945499798437,0.0
12934,646,1,181.65,1.1965493529396205,0.0
16277,643,1,188.69,1.1965493529396205,0.0
18279,428,1,231.34,1.194996812982057,0.0
17376,220,3,356.29,1.188868050014901,97.35
17543,459,1,120.05,1.1878263072250217,0.0
16677,320,2,880.62,1.1874421342950945,0.0
13843,290,1,319.75,1.1846790799596376,0.0
16100,372,1,582.64,1.1797895002479637,0.0
15857,339,1,273.48,1.1758264075939446,297.0
17202,330,1,160.65,1.173058134528845,0.0
13096,303,1,419.7000000000001,1.171381781770796,0.0
15446,286,3,406.95,1.168001426737352,0.0
14787,380,1,110.65,1.1657777230732855,0.0
14985,107,2,296.75,1.1652338873218129,0.0
17246,456,2,38.92,1.163307587116631,0.0
17517,218,1,153.94,1.1608898139364945,0.0
12513,22,1,612.29,1.1570854894813,0.0
13398,101,2,670.34,1.1532457475794002,0.0
12507,43,4,1844.06,1.151257563752203,0.0
13072,176,1,177.15,1.1500830046754738,0.0
14059,176,1,183.6,1.1500830046754738,0.0
13861,338,2,273.26,1.149838203156618,0.0
14888,116,1,369.2,1.1459319027510224,0.0
18157,480,1,215.35,1.1438148782054416,0.0
16323,105,2,353.66,1.1437929900219848,0.0
18244,340,2,568.64,1.1424130677677962,0.0
14938,471,2,2322.43,1.140982956901906,0.0
12575,366,2,622.8199999999999,1.139684247341565,0.0
17959,501,1,140.75,1.137946253646989,0.0
14773,502,1,140.55,1.137946253646989,0.0
16651,496,1,136.2,1.137946253646989,0.0
15541,23,1,85.13000000000001,1.1378752822399951,0.0
16581,92,1,105.84,1.137705690785305,0.0
18285,570,1,427.0,1.135505216165428,0.0
14686,323,5,885.83,1.129577099399547,0.0
13574,320,1,421.25,1.12763548538893,0.0
15946,412,3,2304.18,1.1250546292335657,0.0
14536,169,1,171.8,1.123983217888889,0.0
12852,204,1,311.55,1.117654979955624,0.0
16874,288,1,217.74,1.1122621186659525,0.0
12961,288,1,211.99,1.1122621186659525,0.0
18271,519,2,680.85,1.1117619679431123,0.0
16890,386,3,285.41,1.1117594006812015,0.0
14473,191,1,85.0,1.1095573766262037,149.34000000000003
13065,282,5,1260.91,1.108601079436522,0.0
17250,170,1,162.65,1.1084668971445386,221.87
18101,52,4,515.74,1.108271062366592,113.42
17022,342,1,189.0,1.1076068431203283,71.0
16976,176,1,251.52,1.1069773201147504,0.0
17968,283,4,888.04,1.1035573158096472,0.0
16286,386,2,328.95,1.10239826336127,0.0
13221,149,2,847.41,1.100796369917605,0.0
12764,226,1,1693.88,1.0989171301915683,0.0
18004,271,1,169.47,1.0969106994138764,0.0
12746,450,1,254.55,1.0940947957630565,0.0
17687,330,1,432.68,1.0924409019366572,0.0
17960,80,3,135.08,1.0905902713613558,0.0
14186,336,5,1550.63,1.0877646390327889,0.0
13877,379,2,332.44,1.086464088984748,117.24
13187,246,4,367.01,1.083995507825239,0.0
14270,241,1,492.65,1.0823062126287335,0.0
17922,452,1,170.4,1.0808731062194037,0.0
14549,220,4,916.55,1.0806726726356088,0.0
15715,465,5,658.02,1.0794545011343986,0.0
15941,546,1,405.0,1.0793615473434266,0.0
14542,95,1,103.25,1.0786300515392098,0.0
13333,320,3,1015.74,1.0743151363410512,0.0
16222,227,2,1345.22,1.0734453860341282,0.0
13580,315,1,107.75,1.066919131266157,0.0
16958,344,1,809.44,1.0660576539333095,0.0
14028,459,3,10396.5,1.064776116406236,0.0
17198,274,2,1043.32,1.0601394807003603,170.56
15225,143,1,409.4,1.0586793389729203,0.0
13177,340,1,229.75,1.0552278688066172,282.45
15302,639,1,308.0,1.0550858527222973,0.0
17344,638,1,307.54,1.0550858527222973,160.57
17701,162,1,417.95,1.0499665969842673,0.0
15412,80,1,190.53,1.048308640381966,0.0
18120,123,1,111.15,1.0479118518771062,0.0
14795,75,1,131.45000000000002,1.0470227042566336,0.0
14136,310,5,1570.81,1.0469722283442962,0.0
14962,180,4,366.91,1.0462337781837596,0.0
13616,477,2,288.1,1.0432746260160677,0.0
15917,157,5,560.63,1.0412242487515275,0.0
16947,145,5,955.21,1.0373077667536434,0.0
18010,166,1,174.8,1.0361295767783545,0.0
13672,210,3,419.92,1.0355944923785416,0.0
15884,341,2,249.7,1.0351318048505416,0.0
12834,192,1,312.38,1.0328673952473268,0.0
14402,561,1,285.6,1.028220805788298,0.0
15405,98,2,659.84,1.027077391311475,0.0
15007,68,1,156.91,1.0258677754920869,0.0
16491,322,1,801.66,1.019950824789826,731.5
16617,145,1,151.85,1.0196613351905288,0.0
16663,638,1,165.0,1.018554668675669,0.0
14886,162,1,364.8,1.0160960777690384,0.0
12804,375,2,327.02,1.0156577975433283,0.0
18146,50,2,160.35000000000002,1.0155530716285246,0.0
17586,528,1,167.4,1.0145605524121764,0.0
15040,451,1,7.49,1.012746297179267,0.0
13112,450,1,20.6,1.012746297179267,0.0
12789,422,2,181.5,1.0119785034204645,91.85
16319,127,1,404.4,1.0118483860719572,0.0
15331,409,3,767.91,1.009264503114164,0.0
16078,193,2,362.99,1.0060535966150508,0.0
13423,338,1,217.03,1.0056180843228355,0.0
15490,339,1,217.6,1.0056180843228355,0.0
14839,327,3,915.28,1.0048930670701282,0.0
15087,191,1,306.94,1.0048263962621005,0.0
14046,193,1,154.99,1.0005497791684892,0.0
17118,227,1,157.02,0.9961364179609042,0.0
17077,487,1,306.0,0.9914135960112618,0.0
14717,642,1,81.3,0.9912248682460376,0.0
12956,215,4,521.89,0.9908187137302664,0.0
13433,410,4,658.3199999999999,0.9882446978198776,0.0
12564,170,1,456.9,0.987123476495368,0.0
18046,559,1,189.63,0.9864718121665224,0.0
14131,558,1,187.87,0.9864718121665224,0.0
16731,557,1,174.05,0.9859727760181112,0.0
18281,90,2,201.14,0.9842652143286296,0.0
17963,380,4,651.51,0.9834400637899876,0.0
17781,68,2,188.02,0.9833572534480292,0.0
15451,343,2,233.21,0.982909170542053,0.0
13613,362,5,1039.85,0.9826547961599414,0.0
18083,307,1,470.73,0.974635011408461,0.0
16048,282,4,1075.23,0.974284342136048,0.0
12561,212,1,238.85,0.9734159882282344,0.0
16299,386,1,193.65,0.9732575950922376,0.0
14791,516,1,303.63,0.9726682799743004,0.0
16084,208,1,436.18,0.9683564497694072,0.0
13540,376,3,632.39,0.96501676086236,0.0
17476,305,2,489.86,0.9634284643997612,0.0
16387,232,5,918.55,0.96275211619985,0.0
15418,334,2,452.32,0.9615681662076137,0.0
13733,320,2,487.03,0.9612401479028942,0.0
13105,345,1,72.0,0.9572648278169348,0.0
16664,478,1,109.2,0.9567140065796416,0.0
14932,275,2,1029.66,0.9561818295852448,0.0
15413,601,5,6798.72,0.955256975258191,0.0
17065,547,2,194.7,0.952944700249265,0.0
12862,335,2,1008.32,0.9522386919336594,0.0
16547,455,1,111.71,0.9513904624976468,0.0
15759,127,7,830.9300000000001,0.9484321158224502,0.0
15685,359,1,55.98,0.9424400678153286,0.0
12974,107,2,408.95,0.9419143736228556,0.0
15794,645,2,777.0,0.9407244131543038,0.0
12829,246,3,385.3,0.9382197767940426,0.0
17471,384,1,321.65000000000003,0.9382143378561278,0.0
15174,232,2,481.46,0.93502582558783,0.0
16328,472,1,310.83,0.9281622911973508,0.0
15846,294,1,107.01,0.9261367811012872,0.0
12898,373,2,310.96000000000004,0.9246499980953082,0.0
14355,275,3,1014.45,0.921705182717542,0.0
13252,303,2,399.3,0.9183774783268835,0.0
16388,563,1,186.05,0.9175442026453052,0.0
16691,327,2,178.83,0.9128809707977316,0.0
15094,372,2,83.0,0.9126590980422866,0.0
17060,175,1,234.24,0.909849748908908,0.0
16273,557,2,336.04,0.90827537834355,0.0
16913,199,3,423.91,0.9047441158451566,0.0
15310,388,1,1634.64,0.9044443014547092,0.0
17598,290,1,409.98,0.8958946086431572,0.0
15470,485,1,63.42,0.895229856699653,0.0
17741,316,2,101.1,0.8949819054497419,0.0
16567,103,2,865.6,0.8947732998788049,0.0
14835,438,2,297.0,0.8921266971679476,0.0
14650,498,1,62.5,0.8909390423882744,0.0
13043,182,1,516.42,0.889913952430287,0.0
17840,353,1,185.72,0.8859146579483632,0.0
13747,283,2,249.4,0.885688902649024,0.0
15008,389,2,360.0,0.8834568966702707,0.0
15718,449,1,293.79,0.8726726654769776,0.0
14762,173,2,417.57,0.8725787030377625,0.0
15711,466,2,420.25,0.8720852748832839,0.0
17137,325,6,1133.63,0.8694335216598326,0.0
13825,531,2,255.59,0.8690733356764955,0.0
15083,166,1,88.2,0.8663245264851251,0.0
13600,221,2,518.42,0.8642928088834627,0.0
12354,141,1,1079.4,0.8636500274458037,0.0
14308,458,2,1147.02,0.8627975985427685,0.0
14945,323,1,179.4,0.8614621589050688,0.0
17009,460,1,242.06,0.8602269921568022,0.0
17915,460,1,242.13,0.8602269921568022,0.0
17635,333,3,1265.58,0.8567130220210373,0.0
17619,221,1,218.52,0.8557044744585691,0.0
13608,450,1,236.2,0.8525622865002545,0.0
16521,324,3,1148.01,0.850580707812254,0.0
17316,329,1,124.45,0.8486588367599326,0.0
15913,443,1,6.300000000000001,0.8465265800055282,0.0
13472,373,2,592.24,0.8457262781835169,0.0
13779,425,1,161.13,0.8448961242221236,0.0
14826,491,2,385.2,0.8444713836221382,0.0
14010,474,2,445.15,0.8436651984850339,0.0
15662,570,2,283.73,0.8435174636336462,0.0
18284,341,1,461.68,0.8408281293177182,0.0
14118,338,1,458.45,0.8408281293177182,0.0
14600,215,2,865.1700000000001,0.8372964224185853,0.0
14123,642,1,436.18,0.8346661565116476,0.0
16845,527,1,253.88,0.8345842933231693,0.0
16901,638,1,204.26,0.8336896042115958,0.0
12496,529,2,54.09,0.8321525052385277,0.0
18206,462,1,314.66,0.8317654888431363,0.0
13934,173,1,922.1,0.8307870634399002,0.0
15871,346,1,33.099999999999994,0.8299774804074531,0.0
15893,391,1,305.28000000000003,0.8299062703376161,0.0
16622,453,1,225.4,0.828367802730883,0.0
13498,639,1,327.38,0.8258649805004619,0.0
12565,198,1,145.92,0.8248552276928165,0.0
12687,390,2,2138.91,0.8223187739680131,0.0
13674,342,1,240.68,0.8203700836768111,0.0
15775,154,2,150.5,0.8199437643246847,0.0
16130,331,4,987.48,0.8167508568458113,0.0
18052,474,1,10877.18,0.8164100892455508,0.0
13785,338,4,542.49,0.8162160566419241,0.0
17989,288,1,228.83,0.8129884487826646,0.0
12810,444,2,534.99,0.8116085171271914,0.0
17792,376,2,370.05,0.8093011634602911,0.0
18140,383,1,536.41,0.8075738530794943,0.0
13128,540,1,263.5,0.8075520004028511,0.0
13358,178,1,439.03,0.8072097643039176,0.0
16537,550,1,23.35,0.8056017647117522,0.0
14580,427,1,14.85,0.8049904921552129,0.0
18138,204,1,152.65,0.8010514918097997,0.0
18166,533,1,175.5,0.7975592662039133,0.0
17331,33,1,175.2,0.7960987620332485,0.0
15698,533,1,46.2,0.7956335039658438,0.0
14330,533,1,200.63,0.7899163923745054,0.0
17116,557,1,389.78,0.7881105152302172,0.0
17842,511,1,430.69,0.7841227488329787,0.0
13287,512,3,781.59,0.7840664057513675,0.0
15668,127,1,76.32000000000001,0.7835493365651662,0.0
14393,127,1,67.95,0.7835493365651662,0.0
12741,438,2,406.07,0.7831505562760261,0.0
14283,372,4,628.4399999999999,0.7829336883783427,0.0
15746,43,1,196.88,0.7826091070063479,0.0
17281,283,6,797.8499999999999,0.7768071197844704,0.0
12636,648,1,141.0,0.7762041080730164,0.0
17847,425,2,129.69,0.7759187181274037,0.0
16760,339,1,228.0,0.7752423023034358,0.0
17225,491,1,131.15,0.7740264860276189,0.0
14497,218,2,697.0600000000001,0.7727036003092473,0.0
17751,330,1,157.86,0.7688990324193474,0.0
14990,521,2,305.42,0.7655003634291129,0.0
12638,549,1,249.8,0.7622530168302395,671.69
14168,330,2,370.45,0.7609448843940101,0.0
17778,571,1,197.7,0.7594378988126194,0.0
15109,155,3,983.1,0.7590527456174256,0.0
13091,639,2,1976.0,0.7582831037694333,345.82
16075,412,2,736.9300000000001,0.7577693829444627,0.0
17174,127,1,59.9,0.756954043873699,0.0
17177,414,1,119.5,0.7553417008863372,0.0
15546,516,2,1079.1,0.7550884737177139,0.0
12878,145,2,854.99,0.7539962787617189,0.0
17181,283,2,380.97,0.7521997194812993,84.39999999999999
16329,337,4,1703.07,0.7505274819268419,0.0
17207,561,1,303.22,0.7430691530689935,0.0
14160,519,7,8421.47,0.7404757850641772,0.0
16125,276,14,4587.65,0.7404512396285563,0.0
12622,141,1,180.1,0.7389774441446111,0.0
15232,22,2,612.06,0.7364620034767964,0.0
17296,639,1,338.13,0.7358697614315619,0.0
15683,26,2,524.54,0.7338445233688833,0.0
13442,576,3,419.87,0.7275832722876487,0.0
16405,211,2,167.25,0.726968887063125,0.0
13312,360,1,124.75,0.7218418399251523,0.0
17074,472,1,203.05,0.7196171708252306,0.0
16412,303,4,495.4,0.7179368382287554,151.83
18063,300,2,186.6,0.717374103511212,0.0
17104,333,1,474.03,0.7114277859926375,0.0
14319,333,1,494.85,0.7114277859926375,0.0
18134,507,2,445.0,0.7074215861337687,0.0
18142,66,2,1019.52,0.7027756728233807,0.0
13191,567,1,164.69,0.6984170894818116,0.0
12900,331,1,340.33,0.6983003208632237,0.0
17570,291,1,100.0,0.698043216580122,0.0
17195,564,1,562.98,0.6971542791582945,0.0
14694,526,1,244.31,0.6966014244220151,0.0
15177,335,1,948.93,0.6945748893239472,0.0
13543,543,2,1439.61,0.6943545794219019,0.0
17542,179,3,341.7,0.6911733809155522,0.0
16390,446,3,467.5,0.6902206108622249,0.0
13899,184,1,298.5,0.6892911811959277,90.02
12881,185,1,298.0,0.6892911811959277,0.0
14941,488,1,182.1,0.6891150848538077,0.0
16452,540,2,332.17,0.6836796914857619,0.0
16781,281,2,934.25,0.6804594016437631,0.0
15431,412,1,153.24,0.680110805493954,0.0
14438,215,1,131.9,0.6754274647840373,0.0
14604,542,1,143.86,0.6734743977928168,0.0
15496,540,1,146.14,0.6734743977928168,0.0
17072,534,1,282.05,0.6705390733024665,0.0
13834,486,2,324.19,0.6684639467384033,0.0
13053,531,1,127.65,0.6677697964856102,0.0
16598,195,1,145.04999999999998,0.6666450870924445,0.0
14743,502,1,50.48,0.6666075963702573,0.0
17825,508,4,731.96,0.6647614056453994,0.0
15564,372,2,70.74000000000001,0.662695596163954,0.0
12661,345,1,162.0,0.6624868077021646,0.0
14612,324,1,877.7,0.660029644919149,0.0
12818,171,1,1542.08,0.6576944103620346,0.0
12665,234,3,313.6,0.6564827673646421,0.0
15391,493,1,289.87,0.6563964142410883,0.0
14043,400,2,304.25,0.6563820933134972,0.0
16864,343,2,409.25,0.6562896455235785,0.0
17881,213,1,133.35000000000002,0.6550096875445313,0.0
12629,295,2,1558.22,0.6534265630307299,0.0
16840,512,2,139.85,0.6520434016235932,0.0
17270,378,2,604.4,0.6492569439883922,0.0
12807,292,1,330.35,0.6492282786562973,0.0
18148,556,1,114.1,0.6472193157163506,0.0
15875,555,1,111.72,0.6472193157163506,0.0
16285,555,1,176.9,0.6471280189625357,0.0
16977,304,4,496.0,0.6430608960511419,0.0
14683,497,1,146.56,0.6408471699034499,0.0
17322,285,5,922.59,0.6400573352267291,0.0
14991,339,1,314.67,0.6398151075910572,0.0
13469,562,1,82.4,0.6366332669415435,0.0
16425,211,1,302.7,0.6346722208020923,0.0
15102,440,2,554.67,0.6300960520034886,0.0
16645,645,1,160.39,0.6266412999381126,0.0
16911,545,2,255.25,0.625081410020832,0.0
13328,225,1,1308.48,0.6239231388663227,0.0
13942,444,1,320.0,0.6238151307864206,0.0
16683,443,1,320.25,0.6238151307864206,0.0
12889,290,4,385.46,0.6228729765631718,0.0
15171,240,1,1289.5,0.620990788338883,0.0
14453,99,1,119.93,0.6179196534108005,0.0
12651,244,4,377.75,0.6172084912073712,0.0
13586,450,1,131.53,0.617183062957742,0.0
14885,41,3,1598.12,0.6161585469609199,0.0
17023,326,3,800.18,0.6160118856914694,0.0
13770,331,4,785.37,0.6136030257999576,0.0
12891,95,11,840.5,0.6135880689719704,0.0
17875,597,1,167.1,0.6123526611446233,0.0
18247,324,3,839.73,0.6115861938813176,0.0
14457,220,1,113.64,0.6084061074607239,0.0
16870,378,1,450.16,0.6068817705961287,0.0
15324,610,1,140.22000000000003,0.6064491959491383,0.0
13190,453,3,570.66,0.604106591584924,0.0
15709,193,2,327.85,0.6027721894252456,0.0
16548,508,1,30.15,0.600073014026629,0.0
15455,507,1,38.25,0.600073014026629,0.0
14654,647,1,246.86,0.5964789132231456,0.0
14734,335,4,1056.42,0.5961985792052567,0.0
14521,400,1,199.45,0.5951420341880016,0.0
