Customer ID,Recency,Frequency,Monetary,future_spend_3m,future_spend_3m_log
16782,47,1851,9800.86,637.5500000000001,6.459199980942271
16783,346,25,391.95,0.0,0.0
16784,286,157,788.93,107.6,4.687671407499835
16785,319,35,533.78,0.0,0.0
16786,303,1,51.84,0.0,0.0
16787,307,114,1035.43,0.0,0.0
16788,32,495,1950.3,0.0,0.0
16791,31,528,3117.18,921.51,6.827098215964329
16792,191,102,623.46,0.0,0.0
16794,17,386,1496.7,594.21,6.388914284453015
16795,274,408,2492.39,0.0,0.0
16797,302,407,1827.77,0.0,0.0
16798,463,173,848.71,0.0,0.0
16799,341,106,495.98,0.0,0.0
16801,72,76,1619.73,0.0,0.0
16802,588,53,582.61,0.0,0.0
16804,179,19,118.05,418.94,6.040111843929504
16805,83,251,1097.24,0.0,0.0
16806,12,103,801.49,0.0,0.0
16807,52,142,2123.88,0.0,0.0
16808,8,23,288.42,0.0,0.0
16809,45,201,1283.43,444.0,6.09807428216624
16810,101,34,842.0400000000001,0.0,0.0
16812,270,115,2392.0,0.0,0.0
16813,6,356,1187.64,505.34,6.22720838039793
16814,18,748,11197.3,1302.41,7.172739186110678
16815,363,74,410.97,0.0,0.0
16816,12,28,417.06,0.0,0.0
16817,95,125,2379.58,425.32,6.055190237988527
16818,2,142,2528.47,821.1,6.711862042158088
16819,374,17,182.59,0.0,0.0
16820,5,26,497.61,0.0,0.0
16821,291,7,113.35,0.0,0.0
16822,595,11,181.39,0.0,0.0
16823,136,175,2260.09,0.0,0.0
16824,73,26,448.5,237.74,5.475375093666893
16825,95,47,1370.41,456.48,6.125733167913016
16827,302,12,392.13,0.0,0.0
16828,2,8,128.5,0.0,0.0
16829,66,27,513.32,0.0,0.0
16830,352,52,881.59,325.91,5.789684903656904
16831,474,6,91.8,0.0,0.0
16832,93,21,417.61,0.0,0.0
16833,169,77,1973.8,435.24,6.078192550617806
16834,137,48,898.96,0.0,0.0
16835,37,87,1538.41,0.0,0.0
16836,26,33,621.82,160.55,5.084814692270507
16837,67,90,1911.74,1259.24,7.139057457997714
16838,106,59,1159.61,0.0,0.0
16839,19,279,16585.420000000002,5725.07,8.652784710522212
16840,512,9,139.85,0.0,0.0
16841,46,202,3697.3,308.76,5.735797804088212
16842,10,63,1264.19,0.0,0.0
16843,3,537,18184.1,1387.33,7.235856864969567
16844,472,32,614.34,0.0,0.0
16845,527,20,253.88,0.0,0.0
16846,486,36,628.09,214.32,5.372125293692757
16847,527,25,421.4500000000001,193.44,5.270123632177254
16848,286,71,1130.2,281.42,5.643395324641106
16849,96,8,124.57,0.0,0.0
16850,243,19,332.41,0.0,0.0
16852,85,7,113.06,31.85,3.4919517449306197
16854,326,75,1408.96,0.0,0.0
16856,327,17,323.09000000000003,35.400000000000006,3.594568774642695
16857,352,11,352.8,0.0,0.0
16858,278,136,4668.28,0.0,0.0
16859,54,110,1932.41,0.0,0.0
16860,362,43,1610.62,0.0,0.0
16861,67,45,843.63,102.96,4.6440062097732895
16862,456,35,662.33,0.0,0.0
16863,276,39,659.97,338.55,5.8276212115598005
16864,343,17,409.25,0.0,0.0
16865,311,16,130.95,0.0,0.0
16866,50,11,207.74,0.0,0.0
16867,599,6,76.74000000000001,0.0,0.0
16868,303,54,393.39,0.0,0.0
16869,75,57,387.68,437.74,6.083906982497542
16870,378,28,450.16,0.0,0.0
16871,120,106,2037.82,774.52,6.653533772097066
16872,14,15,997.79,215.34000000000003,5.376851244202143
16873,36,384,11365.24,3252.15,8.087379036692152
16874,288,34,217.74,0.0,0.0
16875,54,177,3277.2,957.33,6.865192186296422
16876,313,32,136.01,0.0,0.0
16877,61,50,188.98,664.74,6.500899203927832
16880,9,149,1430.8,410.06,6.018739189242862
16882,148,15,215.7,489.42,6.195262166824654
16883,96,288,2396.59,0.0,0.0
16884,466,49,644.08,429.84,6.0657367914825695
16885,266,71,429.88,280.86,5.641410493763365
16886,365,8,134.0,0.0,0.0
16887,310,65,465.84,194.88,5.277502226834117
16888,310,54,437.15,0.0,0.0
16889,104,218,2530.9,0.0,0.0
16890,386,19,285.41,0.0,0.0
16891,5,444,1807.26,249.56,5.523698412802438
16892,93,60,339.54,422.56,6.0486951805622535
16893,276,135,401.77,0.0,0.0
16894,411,191,1324.06,0.0,0.0
16895,348,102,902.28,219.14,5.394263707595246
16896,464,18,103.95,0.0,0.0
16897,208,37,289.78,0.0,0.0
16898,86,234,827.03,189.34,5.248811946644198
16899,59,122,949.64,771.38,6.649476656899598
16901,638,23,204.26,0.0,0.0
16902,25,44,1706.88,0.0,0.0
16903,289,130,689.04,373.24,5.924897302835869
16904,4,880,4427.17,705.2,6.559898483494286
16905,146,197,2785.65,2248.5,7.7184632482812265
16906,96,174,1263.97,184.83,5.224832277285559
16907,57,224,1438.13,269.77,5.601269752035662
16908,631,20,252.59,0.0,0.0
16910,0,52,111.78,1398.28,7.243713097598808
16911,545,35,255.25,0.0,0.0
16912,43,135,3463.31,1017.0,6.925595197110468
16913,199,18,423.91,0.0,0.0
16915,36,48,1303.89,239.29,5.481846527228154
16916,281,171,745.22,378.18,5.938011026373892
16917,186,51,1857.83,0.0,0.0
16918,4,423,2967.17,246.12,5.509874048610326
16919,65,640,5125.91,0.0,0.0
16920,320,23,355.45,0.0,0.0
16921,351,35,276.88,169.79,5.1404347316311005
16922,482,122,611.08,0.0,0.0
16923,8,898,11052.26,2326.1,7.7523781361649355
16925,449,18,125.65,0.0,0.0
16926,280,114,1421.35,0.0,0.0
16927,25,6,543.05,0.0,0.0
16928,3,312,3669.18,444.05,6.09818663540494
16929,37,28,428.88,866.51,6.765627039132096
16931,12,704,3548.2,1685.42,7.430363217859262
16932,332,91,278.77,161.94,5.093382034882496
16933,148,266,2842.75,338.5,5.827473946998751
16934,293,81,1160.06,950.93,6.858491502676181
16935,291,73,535.1,0.0,0.0
16936,295,84,288.49,262.68,5.574736246721107
16937,408,51,202.1,0.0,0.0
16938,89,815,6717.55,325.63,5.7888280317986185
16939,398,44,449.0,0.0,0.0
16940,78,510,5246.14,1181.52,7.075403033542298
16941,521,2,33.0,0.0,0.0
16942,45,197,1449.14,471.45,6.157931921228635
16943,121,35,1299.49,0.0,0.0
16944,519,7,101.36,0.0,0.0
16945,8,400,7209.72,1338.44,7.200006895148288
16946,292,75,1222.04,0.0,0.0
16947,145,53,955.21,0.0,0.0
16948,48,43,868.77,0.0,0.0
16949,95,32,893.75,392.52,5.975131892487084
16950,33,135,3384.2200000000003,400.15,5.994335422199665
16951,44,86,1277.75,0.0,0.0
16952,18,88,798.78,0.0,0.0
16954,34,192,5242.18,839.7,6.734234878141251
16955,94,57,1309.41,0.0,0.0
16957,148,16,416.64,0.0,0.0
16958,344,74,809.44,0.0,0.0
16960,162,414,1737.91,305.52,5.725283006102203
16961,25,52,794.56,0.0,0.0
16962,319,15,251.04,0.0,0.0
16963,96,7,110.55,0.0,0.0
16964,642,6,207.85,0.0,0.0
16965,136,26,201.19,0.0,0.0
16966,79,22,1486.56,668.41,6.506396727416765
16967,98,21,319.02,0.0,0.0
16968,17,15,253.31,186.12,5.2317501222759235
16969,43,32,478.96,171.45,5.15010733938285
16970,535,2,71.4,0.0,0.0
16972,292,88,786.25,0.0,0.0
16973,295,6,127.0,0.0,0.0
16974,432,8,365.5,0.0,0.0
16975,332,45,926.12,0.0,0.0
16976,176,2,251.52,0.0,0.0
16977,304,28,496.0,0.0,0.0
16978,575,28,424.55,344.33,5.84450048159508
16979,57,59,1563.39,1296.35,7.16807900142063
16980,164,112,1473.3300000000002,0.0,0.0
16983,6,206,2969.27,740.9499999999999,6.609281855452135
16984,39,1003,9499.58,1255.22,7.135862490925225
16985,67,201,9037.58,1885.58,7.542520945078251
16986,354,171,3015.55,1873.2,7.535937180689723
16987,79,179,1540.3,995.6,6.9043494858473045
16988,289,13,256.55,126.12,4.845131522228461
16989,7,8,890.7,242.55,5.495322260252552
16990,128,2,344.0,0.0,0.0
16991,330,74,1041.21,0.0,0.0
16992,8,252,4834.54,641.96,6.466082513904463
16993,373,28,1950.95,0.0,0.0
16996,30,64,1708.43,415.18,6.031117858984634
16997,197,12,702.0,0.0,0.0
16998,59,6,402.0,0.0,0.0
17000,305,30,406.3,0.0,0.0
17001,1,228,5444.72,1196.08,7.087640537075742
17002,125,65,2071.34,500.21,6.217025174937796
17003,311,112,830.16,0.0,0.0
17004,2,52,2018.62,406.54,6.0101390873727905
17005,380,20,742.36,0.0,0.0
17006,301,86,854.54,781.78,6.6628516858853635
17007,64,48,805.61,314.49,5.75412698575787
17008,338,1,81.36,0.0,0.0
17009,460,11,242.06,0.0,0.0
17011,556,13,400.8,270.9,5.605434351638425
17012,634,42,384.16,0.0,0.0
17015,94,121,524.5,1318.06,7.184674640689544
17016,486,41,552.4,0.0,0.0
17017,71,356,10847.63,3262.98,8.090702588614244
17018,235,27,1772.6,515.1,6.246300545154681
17019,171,637,3735.52,276.68,5.626469371553531
17020,451,69,935.62,0.0,0.0
17021,351,48,1182.22,0.0,0.0
17022,342,9,189.0,71.0,4.276666119016055
17023,326,49,800.18,0.0,0.0
17024,8,2,56.25,39.6,3.703768066607687
17025,282,38,1313.84,196.8,5.287256419188612
17026,94,8,208.98,0.0,0.0
17027,88,161,1092.7,234.41,5.461328674807492
17028,490,95,1593.83,0.0,0.0
17029,20,29,2137.3,0.0,0.0
17031,64,41,2619.45,154.4,5.046002437933547
17032,457,239,3004.6,0.0,0.0
17033,123,26,910.75,422.04,6.047466737223266
17034,197,35,680.2,603.72,6.404765540983921
17035,155,33,613.59,0.0,0.0
17036,292,12,176.9,0.0,0.0
17038,324,41,630.77,112.4,4.730921391293652
17039,513,44,1954.99,0.0,0.0
17040,47,16,463.25,0.0,0.0
17041,18,105,1355.6,330.68,5.804170648687469
17042,30,89,922.82,121.56,4.808600705992281
17043,87,130,1206.34,1410.21,7.25220277139522
17044,284,143,11013.82,948.48,6.855914466312751
17045,22,53,827.6800000000001,0.0,0.0
17046,66,85,1906.07,0.0,0.0
17047,114,120,1937.76,351.47,5.864965512247591
17048,27,101,2071.68,0.0,0.0
17049,27,376,6894.150000000001,3053.33,8.02431553495088
17050,5,357,4691.79,0.0,0.0
17051,103,157,714.39,0.0,0.0
17053,40,13,498.48,0.0,0.0
17054,47,73,1207.32,149.01,5.010701958540799
17055,355,30,239.55,0.0,0.0
17056,647,8,128.60000000000002,0.0,0.0
17057,505,50,294.74,0.0,0.0
17058,108,49,819.66,360.23,5.889514874572237
17059,19,694,4757.59,844.94,6.740448435105325
17060,175,5,234.24,0.0,0.0
17061,20,79,4658.83,573.4,6.353326017734014
17062,223,164,1208.22,0.0,0.0
17063,72,165,2849.26,789.27,6.672374659222168
17064,92,43,461.3,398.05,5.989086722322018
17065,547,12,194.7,0.0,0.0
17066,635,18,228.34,0.0,0.0
17067,634,13,454.54,0.0,0.0
17068,4,950,8148.23,1012.85,6.921510244214473
17069,64,231,4580.37,1213.91,7.1024252789569555
17070,23,105,445.32,0.0,0.0
17071,43,160,2774.59,1026.61,6.93499099660138
17072,534,22,282.05,0.0,0.0
17073,18,56,453.79,992.3,6.90103273322131
17074,472,4,203.05,0.0,0.0
17075,162,185,2103.68,138.05,4.934833580679974
17076,183,39,735.87,506.88,6.23024519920159
17077,487,1,306.0,0.0,0.0
17080,179,26,746.23,211.3,5.35800036870921
17081,305,150,674.23,290.16,5.673872944250057
17082,227,113,3365.12,1366.91,7.221039306544589
17083,18,115,4049.79,0.0,0.0
17084,305,132,2253.22,2949.75,7.989814654309178
17085,32,997,7891.41,0.0,0.0
17087,647,12,221.53,0.0,0.0
17088,92,77,1399.11,591.9,6.385025750713322
17089,295,4,128.45,0.0,0.0
17090,7,47,1917.3,1232.18,7.117351477910972
17091,7,428,6675.34,1135.76,7.035937389675444
17092,35,323,4450.25,1144.71,7.0437798111498715
17093,502,13,235.88,0.0,0.0
17094,231,18,402.2000000000001,0.0,0.0
17095,208,97,1792.05,780.1999999999999,6.660831199002524
17096,52,192,3180.99,578.19,6.361630575729091
17097,9,226,1025.56,314.89,5.7553940517197795
17098,291,18,591.0699999999999,0.0,0.0
17099,442,40,582.17,0.0,0.0
17101,87,48,1115.9,1391.15,7.238604593709511
17102,171,1,25.5,0.0,0.0
17103,631,32,424.3,0.0,0.0
17104,333,19,474.03,0.0,0.0
17105,68,90,665.78,0.0,0.0
17106,298,53,491.23,0.0,0.0
17107,64,489,11594.05,4481.37,8.407907203385557
17108,573,9,174.95,0.0,0.0
17109,141,76,875.01,420.45,6.0437011464434915
17110,74,51,510.7,0.0,0.0
17111,334,19,227.97,248.61,5.519899699795292
17112,412,50,205.17,0.0,0.0
17113,483,159,2322.59,0.0,0.0
17114,48,89,603.59,205.03,5.328021789254367
17115,92,113,2536.81,224.68,5.419118066693741
17116,557,47,389.78,0.0,0.0
17117,197,9,116.2,0.0,0.0
17118,227,10,157.02,0.0,0.0
17120,142,18,307.46,0.0,0.0
17121,312,12,314.74,0.0,0.0
17122,28,30,570.5,0.0,0.0
17123,71,43,977.17,0.0,0.0
17124,94,32,298.89,0.0,0.0
17126,61,475,2070.44,0.0,0.0
17127,338,37,1155.0300000000002,0.0,0.0
17128,244,14,157.09,0.0,0.0
17129,429,2,31.85,0.0,0.0
17132,361,78,1272.8,0.0,0.0
17133,99,43,12208.88,2413.4500000000003,7.7892267968780144
17134,16,37,637.1,0.0,0.0
17135,199,129,1314.98,639.18,6.46174938681035
17136,571,14,231.68,0.0,0.0
17137,325,176,1133.63,0.0,0.0
17138,185,256,4417.27,0.0,0.0
17139,32,617,15767.81,3816.65,8.247390329051694
17140,156,20,465.32,0.0,0.0
17141,327,174,754.33,0.0,0.0
17142,148,90,1283.75,0.0,0.0
17143,326,121,924.11,0.0,0.0
17145,422,180,3120.91,0.0,0.0
17146,15,303,5860.24,0.0,0.0
17147,116,101,2458.47,741.48,6.609995934287137
17149,360,6,143.10000000000002,0.0,0.0
17150,286,93,1375.65,0.0,0.0
17151,644,4,231.90000000000003,0.0,0.0
17152,104,16,2016.5,0.0,0.0
17155,87,62,784.0600000000001,108.4,4.695010889987881
17156,401,39,591.87,0.0,0.0
17157,85,136,4994.36,157.54000000000002,5.06600692740901
17158,142,85,1411.58,568.42,6.344618298919738
17159,81,59,1089.16,1010.43,6.919120450060833
17160,18,613,9692.31,516.85,6.249685625034888
17161,353,52,856.01,0.0,0.0
17162,40,89,1463.66,251.8,5.532598662272703
17163,355,25,406.68,293.1,5.68391984555995
17164,61,77,1270.42,1196.93,7.08835034625039
17165,193,100,1794.32,0.0,0.0
17166,113,10,127.59,78.75,4.378896741664954
17167,289,79,867.11,0.0,0.0
17168,408,21,400.2,0.0,0.0
17169,92,39,629.63,527.1,6.269285659712888
17170,283,10,178.68,0.0,0.0
17171,198,25,384.59,0.0,0.0
17172,340,24,638.81,317.76,5.764438468529548
17173,26,25,961.26,2805.34,7.93963642224578
17174,127,4,59.9,0.0,0.0
17175,50,56,1132.63,311.06,5.743195477013036
17176,111,42,902.32,0.0,0.0
17177,414,29,119.5,0.0,0.0
17178,640,32,436.71,0.0,0.0
17179,87,158,1507.26,0.0,0.0
17180,150,377,2025.81,231.17,5.447469861950477
17181,283,9,380.97,84.39999999999999,4.447346100794524
17182,332,6,321.3,0.0,0.0
17183,14,9,329.67,3017.64,8.012561677813574
17184,478,14,198.41000000000005,0.0,0.0
17185,501,44,229.46,0.0,0.0
17187,136,23,467.71,0.0,0.0
17188,73,144,3933.79,659.14,6.492451933738069
17189,15,123,957.63,0.0,0.0
17190,116,177,1493.3,249.74,5.524416545687879
17191,4,520,4303.88,532.17,6.278840322655655
17192,445,21,77.83,0.0,0.0
17193,86,20,1059.3,1250.74,7.1322898623624855
17194,183,61,812.5,0.0,0.0
17195,564,31,562.98,0.0,0.0
17196,337,104,352.9,0.0,0.0
17198,274,154,1043.32,170.56,5.14493305964868
17199,491,9,145.12,0.0,0.0
17200,296,25,356.71,0.0,0.0
17201,433,146,899.41,342.63,5.839565497125275
17202,330,8,160.65,0.0,0.0
17203,297,118,2012.03,3563.85,8.178877256226862
17204,84,177,5504.6900000000005,0.0,0.0
17205,325,22,615.27,384.08,5.953451104909766
17207,561,67,303.22,0.0,0.0
17208,305,24,115.35,0.0,0.0
17209,558,40,611.6,0.0,0.0
17210,302,54,253.37,0.0,0.0
17211,89,307,3194.32,852.33,6.749146342547869
17212,162,29,794.41,0.0,0.0
17213,50,223,4181.08,1001.22,6.909972818423092
17214,158,68,613.67,455.45,6.12347916501109
17215,373,11,186.15,0.0,0.0
17216,463,14,65.05,0.0,0.0
17217,143,29,218.0,0.0,0.0
17218,123,389,3180.54,1012.14,6.920809698055846
17219,326,25,144.9,114.23,4.746930131025923
17220,8,534,3578.48,903.27,6.807127988364776
17221,501,63,643.39,335.13,5.817497989896762
17222,386,85,1250.86,354.15,5.872540235443819
17223,219,101,873.53,0.0,0.0
17224,410,8,100.86,0.0,0.0
17225,491,5,131.15,0.0,0.0
17226,218,61,900.12,0.0,0.0
17227,82,100,1556.46,465.5700000000001,6.145408062621053
17228,117,232,1958.73,1218.51,7.1062044177043555
17229,5,47,318.76,0.0,0.0
17230,173,223,9924.95,0.0,0.0
17231,35,1040,5961.44,1235.6,7.120120957124469
17233,357,33,369.98,190.88,5.256870176633863
17234,92,14,149.89,0.0,0.0
17235,281,80,1696.72,208.16,5.34309950931993
17236,88,126,1710.86,218.4,5.3908965478411295
17237,285,61,687.39,314.69,5.754760719420831
17238,45,1006,5998.37,1784.73,7.4875825741963595
17239,222,32,1189.45,0.0,0.0
17240,505,7,130.6,0.0,0.0
17241,294,171,2744.14,0.0,0.0
17242,17,84,2889.28,0.0,0.0
17243,2,986,16667.170000000002,4222.69,8.348464432541393
17244,292,89,871.14,954.9,6.862653305069717
17245,114,25,371.63,0.0,0.0
17246,456,6,38.92,0.0,0.0
17248,29,117,546.16,0.0,0.0
17249,338,27,68.03,0.0,0.0
17250,170,23,162.65,221.87,5.406588641831824
17251,272,80,812.4300000000001,0.0,0.0
17252,26,87,353.86,0.0,0.0
17254,310,36,198.29,272.44,5.6110822193672805
17255,208,150,613.18,185.95,5.2308412014231225
17256,16,31,498.93,0.0,0.0
17257,345,15,192.73,0.0,0.0
17258,306,55,417.3,0.0,0.0
17259,57,330,1889.34,0.0,0.0
17260,320,6,120.95,0.0,0.0
17261,419,46,230.44,0.0,0.0
17262,136,19,2459.62,298.0,5.700443573390687
17263,117,23,63.440000000000005,0.0,0.0
17264,333,84,279.59,0.0,0.0
17265,48,127,562.9,0.0,0.0
17266,57,64,320.15,197.58,5.2911920416054485
17267,36,38,317.62,0.0,0.0
17268,17,30,1733.89,0.0,0.0
17269,295,146,537.46,0.0,0.0
17270,378,49,604.4,0.0,0.0
17271,645,52,210.39,0.0,0.0
17272,108,79,1409.44,739.1899999999999,6.606906909998597
17273,333,12,141.12,0.0,0.0
17274,305,52,465.4,111.98,4.727210811897116
17275,292,24,114.52,0.0,0.0
17276,311,54,508.39,0.0,0.0
17277,137,69,1065.35,0.0,0.0
17278,150,17,271.24,0.0,0.0
17280,347,6,118.86,0.0,0.0
17281,283,6,797.8499999999999,0.0,0.0
17282,39,217,2339.66,0.0,0.0
17283,288,15,188.46,0.0,0.0
17284,30,347,2634.72,158.44,5.071667675904539
17285,537,49,428.34,0.0,0.0
17286,309,48,241.56,153.92,5.0429088546465515
17287,52,444,3750.26,361.7,5.893576046288857
17288,116,179,1743.95,756.03,6.629402882771086
17289,89,202,1302.34,777.05,6.656790789465519
17290,291,101,976.2,525.24,6.265757382440746
17291,217,1,550.8000000000001,0.0,0.0
17292,381,15,271.75,0.0,0.0
17293,28,161,2766.15,1008.08,6.916794303632807
17294,578,17,467.79,0.0,0.0
17296,639,33,338.13,0.0,0.0
17298,10,70,957.56,0.0,0.0
17299,9,88,615.16,400.92,5.996253063839779
17300,300,44,393.64,0.0,0.0
17301,533,55,132.8,197.63,5.291443797604864
17302,32,54,661.61,474.02,6.163356908411397
17303,270,53,250.04,0.0,0.0
17304,443,5,111.5,0.0,0.0
17305,558,9,2135.46,0.0,0.0
17306,9,55,7851.1,1931.25,7.56644040598698
17307,304,48,3999.89,0.0,0.0
17308,302,7,4511.76,0.0,0.0
17309,4,37,330.59000000000003,0.0,0.0
17310,296,2,1025.1,0.0,0.0
17311,226,96,2738.17,828.39,6.720690490830987
17312,48,14,644.3,0.0,0.0
17314,58,190,3883.43,1021.0,6.92951677076365
17315,9,658,7727.38,1923.22,7.562275969803093
17316,329,35,124.45,0.0,0.0
17318,634,18,164.28,0.0,0.0
17319,578,3,29.1,0.0,0.0
17320,9,174,2895.77,0.0,0.0
17321,303,188,1040.32,700.86,6.5537339539375346
17322,285,177,922.59,0.0,0.0
17323,34,259,1181.77,383.82,5.95277569249287
17324,241,119,2013.87,288.0,5.666426688112432
17325,189,39,609.5699999999999,0.0,0.0
17326,317,89,321.95,0.0,0.0
17327,319,4,152.35,0.0,0.0
17328,582,6,104.7,0.0,0.0
17329,224,88,724.6800000000001,279.75,5.637464593618552
17330,454,2,59.900000000000006,363.9,5.899623343442402
17331,33,1,175.2,0.0,0.0
17332,437,95,838.27,0.0,0.0
17334,211,31,635.15,0.0,0.0
17335,293,39,508.0,0.0,0.0
17336,381,1,81.12,0.0,0.0
17337,60,543,2027.87,0.0,0.0
17338,23,1178,10705.66,1436.91,7.270945949396062
17339,3,14,362.36,0.0,0.0
17340,29,631,17645.18,4759.64,8.46813739196888
17341,66,407,1889.83,0.0,0.0
17342,289,35,1227.54,0.0,0.0
17343,264,80,1259.94,0.0,0.0
17344,638,37,307.54,160.57,5.084938485288739
17345,2,161,1351.07,253.61,5.539732962649695
17346,12,773,3912.65,1410.35,7.252301972120884
17348,207,282,1477.04,999.37,6.9081252105490165
17349,88,94,852.25,0.0,0.0
17350,303,75,619.971,1286.07,7.160123596171431
17351,78,61,1828.38,159.85,5.080472253685035
17352,605,5,36.25,0.0,0.0
17353,38,14,3242.0,0.0,0.0
17354,337,88,1750.4,1393.06,7.239975632001093
17355,295,37,285.11,0.0,0.0
17356,221,86,946.47,0.0,0.0
17358,212,147,866.05,0.0,0.0
17359,557,23,156.6,127.86,4.858726543710496
17360,93,168,976.54,254.84,5.544552249085644
17361,95,46,656.36,224.28,5.417344072969677
17362,148,144,1024.04,0.0,0.0
17363,304,36,940.86,0.0,0.0
17364,46,733,10223.05,1847.37,7.522059448611207
17365,79,586,5794.43,2430.55,7.796284193070623
17366,341,135,1096.24,0.0,0.0
17367,147,34,168.4,0.0,0.0
17368,2,198,2549.14,277.0,5.627621113690637
17369,365,1,979.2,0.0,0.0
17370,1,17,228.06,218.12,5.389619524954822
17371,270,67,336.29,326.26,5.79075496200075
17372,75,608,4096.01,281.55,5.6438555260758525
17373,43,62,807.88,359.62,5.887824772348222
17374,128,42,727.11,0.0,0.0
17375,108,86,660.55,0.0,0.0
17376,220,44,356.29,97.35,4.5885325448350684
17377,35,1520,16263.87,2055.54,7.628780238004053
17378,283,1,10.95,0.0,0.0
17380,343,10,645.0,0.0,0.0
17381,8,161,37988.41,2013.96,7.608354623067122
17382,345,16,836.88,65.4,4.1956970564823886
17383,362,2,110.7,199.29,5.299766316313141
17384,128,8,398.8,108.75,4.698205051955281
17386,8,21,1823.69,989.08,6.8977857479446465
17388,41,55,2385.04,306.53000000000003,5.72857264346342
17389,5,339,34895.08,22329.6,10.013713214155262
17390,330,12,149.3,0.0,0.0
17391,73,3,508.8,0.0,0.0
17392,216,76,626.56,0.0,0.0
17393,320,48,381.15,0.0,0.0
17394,128,4,203.87,0.0,0.0
17395,417,3,97.5,0.0,0.0
17396,58,41,6278.1,2529.0,7.835974581721566
17397,325,46,536.77,696.41,6.547373473112078
17398,24,38,653.38,0.0,0.0
17400,35,481,4677.05,0.0,0.0
17401,450,12,114.85,0.0,0.0
17402,11,191,4194.78,901.4,6.805057880743794
17403,360,13,118.95,281.62,5.6441032391546
17404,32,232,36878.6,10902.52,9.296840951864516
17405,59,41,393.31,638.1,6.4600609366562365
17406,242,259,4905.05,0.0,0.0
17407,321,23,552.9,0.0,0.0
17408,72,8,316.09000000000003,0.0,0.0
17409,94,104,7793.51,0.0,0.0
17410,5,22,419.55,795.17,6.679812730881214
17411,170,50,932.02,493.36,6.203263996721534
17412,105,205,3869.28,548.24,6.308535504453551
17413,314,10,560.14,0.0,0.0
17414,94,20,2069.52,180.0,5.198497031265826
17416,19,517,15699.52,1598.93,7.3777151572708135
17417,458,16,164.18,0.0,0.0
17418,233,24,373.99,296.07,5.693967801267809
17419,53,243,4933.95,1566.57,7.357281928607266
17420,80,48,877.11,207.32,5.339075359020204
17421,295,58,1059.41,0.0,0.0
17422,2,189,3314.36,280.4,5.639777144680289
17423,127,28,869.96,248.99,5.521420917062225
17426,0,382,7321.1,756.6700000000001,6.630247934646819
17428,20,653,25224.0,6595.76,8.79433389838829
17429,37,95,1357.46,0.0,0.0
17430,274,33,582.01,153.16,5.037991024106111
17431,222,43,403.3,0.0,0.0
17432,294,229,1385.63,365.76,5.9047076831817
17433,294,39,266.8,303.16,5.717553878740119
17435,320,15,331.35,0.0,0.0
17436,136,12,440.16,93.9,4.552823705615882
17437,439,53,373.17,0.0,0.0
17438,163,71,1422.77,0.0,0.0
17439,565,8,325.74,0.0,0.0
17440,66,6,323.58,0.0,0.0
17441,641,21,293.35,0.0,0.0
17442,3,263,4293.43,326.87,5.792617188356692
17443,129,1,534.24,0.0,0.0
17444,57,135,2940.04,0.0,0.0
17446,86,9,120.9,0.0,0.0
17448,406,1117,14556.97,0.0,0.0
17449,4,499,3927.84,1023.31,6.931774494159648
17450,4,274,138883.84,108089.25,11.590721805294983
17451,15,23,346.01,1375.39,7.227219408567087
17454,101,126,1547.94,0.0,0.0
17455,113,8,131.7,0.0,0.0
17456,274,77,1225.42,0.0,0.0
17457,36,64,5984.81,0.0,0.0
17458,291,32,213.08,316.5,5.760477818332746
17460,3,139,2228.27,0.0,0.0
17462,193,14,463.41,212.28,5.362605856430399
17463,85,235,1907.14,650.77,6.479691738955752
17464,67,42,1000.94,0.0,0.0
17465,335,142,2542.79,0.0,0.0
17467,304,4,102.6,0.0,0.0
17468,284,3,57.8,137.0,4.927253685157205
17469,18,232,4230.55,820.7,6.711375364937142
17470,36,146,2496.27,308.6,5.735281141715572
17471,384,19,321.65000000000003,0.0,0.0
17472,100,230,935.1,0.0,0.0
17473,318,34,607.0,0.0,0.0
17474,509,6,1047.0,0.0,0.0
17476,305,31,489.86,0.0,0.0
17477,522,44,1144.3,0.0,0.0
17478,317,40,1272.8,0.0,0.0
17479,542,18,389.2600000000001,0.0,0.0
17480,354,25,390.21,511.82,6.239924906405982
17481,3,19,260.63,994.96,6.903707096135568
17482,396,54,778.19,0.0,0.0
17483,43,20,452.43,139.3,4.943782987108415
17484,485,14,209.57,0.0,0.0
17486,170,24,396.87,0.0,0.0
17487,637,8,160.55,0.0,0.0
17488,550,18,336.5,0.0,0.0
17489,122,16,208.56,168.07999999999998,5.130371975698589
17490,86,58,963.38,1787.12,7.488920067575369
17491,5,142,4540.31,1440.76,7.273619868486727
17492,157,39,1122.42,0.0,0.0
17493,294,8,100.91,0.0,0.0
17494,411,3,54.7,0.0,0.0
17495,300,21,309.16,497.56,6.211723943242329
17496,268,72,1412.89,0.0,0.0
17497,299,7,287.25,0.0,0.0
17499,199,71,1341.39,0.0,0.0
17501,130,18,288.6,0.0,0.0
17504,115,346,9565.12,0.0,0.0
17505,71,102,2435.48,0.0,0.0
17507,171,88,605.58,0.0,0.0
17508,190,231,4579.23,0.0,0.0
17510,330,15,206.08,308.48,5.7348934696812535
17511,3,1612,143916.92,31686.63,10.363681662889226
17512,30,167,4434.7300000000005,1033.09,6.941277091899515
