Customer ID,Recency,Frequency,Monetary,Segment,SegmentName
16956,17,1,308.74,1,VIP Loyalists
16957,238,2,416.64,1,VIP Loyalists
16958,434,1,809.44,0,At-Risk Customers
16959,86,1,117.35,1,VIP Loyalists
16960,38,8,2043.43,1,VIP Loyalists
16961,115,3,794.56,1,VIP Loyalists
16962,409,1,251.04,0,At-Risk Customers
16963,186,1,110.55,1,VIP Loyalists
16964,732,2,207.85,0,At-Risk Customers
16965,226,1,201.19,1,VIP Loyalists
16966,7,7,2154.97,1,VIP Loyalists
16967,188,1,319.02,1,VIP Loyalists
16968,3,2,439.43,1,VIP Loyalists
16969,38,3,650.41,1,VIP Loyalists
16970,625,1,71.4,0,At-Risk Customers
16971,37,1,357.21,1,VIP Loyalists
16972,382,2,786.25,0,At-Risk Customers
16973,385,1,127.0,0,At-Risk Customers
16974,522,2,365.5,0,At-Risk Customers
16975,422,3,926.12,0,At-Risk Customers
16976,266,1,251.52,0,At-Risk Customers
16977,394,4,496.0,0,At-Risk Customers
16978,77,3,768.88,1,VIP Loyalists
16979,3,9,2859.74,1,VIP Loyalists
16980,254,3,1473.3300000000002,1,VIP Loyalists
16982,60,1,384.06,1,VIP Loyalists
16983,12,11,3710.22,1,VIP Loyalists
16984,87,9,10754.8,1,VIP Loyalists
16985,16,23,10923.16,1,VIP Loyalists
16986,29,11,4888.75,1,VIP Loyalists
16987,2,11,2535.9,1,VIP Loyalists
16988,4,2,382.67,1,VIP Loyalists
16989,6,6,1133.25,1,VIP Loyalists
16990,218,2,344.0,1,VIP Loyalists
16991,420,1,1041.21,0,At-Risk Customers
16992,10,13,5476.5,1,VIP Loyalists
16993,463,2,1950.95,0,At-Risk Customers
16996,29,9,2123.61,1,VIP Loyalists
16997,287,3,702.0,0,At-Risk Customers
16998,149,5,402.0,1,VIP Loyalists
16999,22,2,484.82,1,VIP Loyalists
17000,395,2,406.3,0,At-Risk Customers
17001,0,19,6640.8,1,VIP Loyalists
17002,85,7,2571.55,1,VIP Loyalists
17003,401,4,830.16,0,At-Risk Customers
17004,45,4,2425.16,1,VIP Loyalists
17005,470,2,742.36,0,At-Risk Customers
17006,4,8,1636.32,1,VIP Loyalists
17007,50,7,1120.1,1,VIP Loyalists
17008,428,1,81.36,0,At-Risk Customers
17009,550,1,242.06,0,At-Risk Customers
17010,17,1,195.36,1,VIP Loyalists
17011,29,3,671.7,1,VIP Loyalists
17012,724,1,384.16,0,At-Risk Customers
17014,7,3,586.33,1,VIP Loyalists
17015,28,3,1842.56,1,VIP Loyalists
17016,576,1,552.4,0,At-Risk Customers
17017,2,29,14110.61,1,VIP Loyalists
17018,40,6,2287.7,1,VIP Loyalists
17019,10,11,4012.2,1,VIP Loyalists
17020,541,2,935.62,0,At-Risk Customers
17021,441,6,1182.22,0,At-Risk Customers
17022,30,2,260.0,1,VIP Loyalists
17023,416,3,800.18,0,At-Risk Customers
17024,44,3,95.85,1,VIP Loyalists
17025,60,5,1510.64,1,VIP Loyalists
17026,184,3,208.98,1,VIP Loyalists
17027,78,9,1327.11,1,VIP Loyalists
17028,580,3,1593.83,0,At-Risk Customers
17029,110,7,2137.3,1,VIP Loyalists
17030,63,1,146.87,1,VIP Loyalists
17031,11,6,2773.85,1,VIP Loyalists
17032,547,8,3004.6,0,At-Risk Customers
17033,85,4,1332.79,1,VIP Loyalists
17034,15,5,1283.92,1,VIP Loyalists
17035,245,4,613.59,1,VIP Loyalists
17036,382,1,176.9,0,At-Risk Customers
17037,87,1,1267.32,1,VIP Loyalists
17038,29,2,743.17,1,VIP Loyalists
17039,603,1,1954.99,0,At-Risk Customers
17040,137,2,463.25,1,VIP Loyalists
17041,26,6,1686.28,1,VIP Loyalists
17042,2,5,1044.38,1,VIP Loyalists
17043,31,8,2616.55,1,VIP Loyalists
17044,24,12,11962.3,1,VIP Loyalists
17045,112,5,827.6800000000001,1,VIP Loyalists
17046,156,5,1906.07,1,VIP Loyalists
17047,84,6,2289.23,1,VIP Loyalists
17048,117,7,2071.68,1,VIP Loyalists
17049,2,19,9947.48,1,VIP Loyalists
17050,95,11,4691.79,1,VIP Loyalists
17051,193,4,714.39,1,VIP Loyalists
17052,27,1,413.75,1,VIP Loyalists
17053,130,1,498.48,1,VIP Loyalists
17054,27,5,1356.33,1,VIP Loyalists
17055,445,1,239.55,0,At-Risk Customers
17056,737,1,128.60000000000002,0,At-Risk Customers
17057,595,1,294.74,0,At-Risk Customers
17058,81,3,1179.89,1,VIP Loyalists
17059,29,9,5602.53,1,VIP Loyalists
17060,265,1,234.24,0,At-Risk Customers
17061,73,11,5232.2300000000005,1,VIP Loyalists
17062,313,6,1208.22,0,At-Risk Customers
17063,20,13,3638.53,1,VIP Loyalists
17064,58,3,859.35,1,VIP Loyalists
17065,637,2,194.7,0,At-Risk Customers
17066,725,1,228.34,0,At-Risk Customers
17067,724,3,454.54,0,At-Risk Customers
17068,11,47,9161.08,1,VIP Loyalists
17069,27,14,5794.28,1,VIP Loyalists
17070,113,2,445.32,1,VIP Loyalists
17071,27,13,3801.2,1,VIP Loyalists
17072,624,1,282.05,0,At-Risk Customers
17073,17,4,1446.09,1,VIP Loyalists
17074,562,1,203.05,0,At-Risk Customers
17075,17,10,2241.73,1,VIP Loyalists
17076,35,6,1242.75,1,VIP Loyalists
17077,577,1,306.0,0,At-Risk Customers
17078,35,2,378.2,1,VIP Loyalists
17079,77,1,118.8,1,VIP Loyalists
17080,21,7,957.53,1,VIP Loyalists
17081,24,6,964.39,1,VIP Loyalists
17082,32,6,4732.03,1,VIP Loyalists
17083,108,9,4049.79,1,VIP Loyalists
17084,34,3,5202.97,1,VIP Loyalists
17085,122,28,7891.41,1,VIP Loyalists
17086,6,6,2050.08,1,VIP Loyalists
17087,737,1,221.53,0,At-Risk Customers
17088,27,4,1991.01,1,VIP Loyalists
17089,385,1,128.45,0,At-Risk Customers
17090,3,13,3149.48,1,VIP Loyalists
17091,2,19,7811.1,1,VIP Loyalists
17092,49,11,5594.96,1,VIP Loyalists
17093,592,1,235.88,0,At-Risk Customers
17094,321,2,402.2000000000001,0,At-Risk Customers
17095,22,7,2572.25,1,VIP Loyalists
17096,14,11,3759.18,1,VIP Loyalists
17097,1,9,1340.45,1,VIP Loyalists
17098,381,3,591.0699999999999,0,At-Risk Customers
17099,532,1,582.17,0,At-Risk Customers
17100,17,2,971.74,1,VIP Loyalists
17101,9,7,2507.05,1,VIP Loyalists
17102,261,1,25.5,0,At-Risk Customers
17103,721,1,424.3,0,At-Risk Customers
17104,423,1,474.03,0,At-Risk Customers
17105,158,2,665.78,1,VIP Loyalists
17106,388,1,491.23,0,At-Risk Customers
17107,32,10,16075.42,1,VIP Loyalists
17108,663,1,174.95,0,At-Risk Customers
17109,28,8,1295.46,1,VIP Loyalists
17110,164,3,510.7,1,VIP Loyalists
17111,46,2,476.58,1,VIP Loyalists
17112,502,1,205.17,0,At-Risk Customers
17113,573,6,2322.59,0,At-Risk Customers
17114,5,8,808.62,1,VIP Loyalists
17115,7,7,2761.49,1,VIP Loyalists
17116,647,1,389.78,0,At-Risk Customers
17117,287,1,116.2,0,At-Risk Customers
17118,317,1,157.02,0,At-Risk Customers
17119,2,2,606.91,1,VIP Loyalists
17120,232,1,307.46,1,VIP Loyalists
17121,402,1,314.74,0,At-Risk Customers
17122,118,4,570.5,1,VIP Loyalists
17123,161,3,977.17,1,VIP Loyalists
17124,184,1,298.89,1,VIP Loyalists
17125,49,1,259.35,1,VIP Loyalists
17126,151,9,2070.44,1,VIP Loyalists
17127,428,5,1155.0300000000002,0,At-Risk Customers
17128,334,1,157.09,0,At-Risk Customers
17129,519,1,31.85,0,At-Risk Customers
17131,4,5,2463.17,1,VIP Loyalists
17132,451,2,1272.8,0,At-Risk Customers
17133,15,12,14622.33,1,VIP Loyalists
17134,106,3,637.1,1,VIP Loyalists
17135,15,10,1954.16,1,VIP Loyalists
17136,661,1,231.68,0,At-Risk Customers
17137,415,6,1133.63,0,At-Risk Customers
17138,275,7,4417.27,0,At-Risk Customers
17139,15,25,19584.46,1,VIP Loyalists
17140,246,1,465.32,1,VIP Loyalists
17141,417,4,754.33,0,At-Risk Customers
17142,238,4,1283.75,1,VIP Loyalists
17143,416,2,924.11,0,At-Risk Customers
17144,0,2,984.57,1,VIP Loyalists
17145,512,4,3120.91,0,At-Risk Customers
17146,105,13,5860.24,1,VIP Loyalists
17147,22,9,3199.95,1,VIP Loyalists
17148,51,1,124.88,1,VIP Loyalists
17149,450,1,143.10000000000002,0,At-Risk Customers
17150,376,6,1375.65,0,At-Risk Customers
17151,734,1,231.90000000000003,0,At-Risk Customers
17152,194,4,2016.5,1,VIP Loyalists
17153,23,1,213.78,1,VIP Loyalists
17154,74,1,329.34,1,VIP Loyalists
17155,17,7,892.46,1,VIP Loyalists
17156,491,1,591.87,0,At-Risk Customers
17157,7,19,5151.9,1,VIP Loyalists
17158,31,5,1980.0,1,VIP Loyalists
17159,21,5,2099.59,1,VIP Loyalists
17160,30,17,10209.16,1,VIP Loyalists
17161,443,1,856.01,0,At-Risk Customers
17162,28,10,1715.46,1,VIP Loyalists
17163,21,4,699.78,1,VIP Loyalists
17164,32,7,2467.35,1,VIP Loyalists
17165,283,6,1794.32,0,At-Risk Customers
17166,38,2,206.34,1,VIP Loyalists
17167,379,3,867.11,0,At-Risk Customers
17168,498,1,400.2,0,At-Risk Customers
17169,57,3,1156.73,1,VIP Loyalists
17170,373,2,178.68,0,At-Risk Customers
17171,288,2,384.59,0,At-Risk Customers
17172,78,3,956.57,1,VIP Loyalists
17173,4,8,3766.6,1,VIP Loyalists
17174,217,1,59.9,1,VIP Loyalists
17175,43,4,1443.69,1,VIP Loyalists
17176,201,3,902.32,1,VIP Loyalists
17177,504,1,119.5,0,At-Risk Customers
17178,730,1,436.71,0,At-Risk Customers
17179,177,6,1507.26,1,VIP Loyalists
17180,55,11,2256.98,1,VIP Loyalists
17181,56,3,465.37,1,VIP Loyalists
17182,422,2,321.3,0,At-Risk Customers
17183,7,6,3347.31,1,VIP Loyalists
17184,568,2,198.41000000000005,0,At-Risk Customers
17185,591,3,229.46,0,At-Risk Customers
17186,46,2,144.0,1,VIP Loyalists
17187,226,2,467.71,1,VIP Loyalists
17188,10,13,4592.93,1,VIP Loyalists
17189,105,5,957.63,1,VIP Loyalists
17190,58,7,1743.04,1,VIP Loyalists
17191,27,15,4836.05,1,VIP Loyalists
17192,535,1,77.83,0,At-Risk Customers
17193,35,9,2310.04,1,VIP Loyalists
17194,273,3,812.5,0,At-Risk Customers
17195,654,1,562.98,0,At-Risk Customers
17196,427,1,352.9,0,At-Risk Customers
17197,29,1,1013.01,1,VIP Loyalists
17198,23,3,1213.88,1,VIP Loyalists
17199,581,1,145.12,0,At-Risk Customers
17200,386,4,356.71,0,At-Risk Customers
17201,53,4,1242.04,1,VIP Loyalists
17202,420,1,160.65,0,At-Risk Customers
17203,35,10,5575.88,1,VIP Loyalists
17204,174,9,5504.6900000000005,1,VIP Loyalists
17205,53,3,999.35,1,VIP Loyalists
17206,52,1,204.24,1,VIP Loyalists
17207,651,1,303.22,0,At-Risk Customers
17208,395,1,115.35,0,At-Risk Customers
17209,648,3,611.6,0,At-Risk Customers
17210,392,1,253.37,0,At-Risk Customers
17211,26,13,4046.65,1,VIP Loyalists
17212,252,3,794.41,1,VIP Loyalists
17213,39,13,5182.3,1,VIP Loyalists
17214,59,6,1069.12,1,VIP Loyalists
17215,463,1,186.15,0,At-Risk Customers
17216,553,1,65.05,0,At-Risk Customers
17217,233,2,218.0,1,VIP Loyalists
17218,3,18,4192.68,1,VIP Loyalists
17219,31,2,259.13,1,VIP Loyalists
17220,23,21,4481.75,1,VIP Loyalists
17221,6,5,978.52,1,VIP Loyalists
17222,64,6,1605.01,1,VIP Loyalists
17223,309,3,873.53,0,At-Risk Customers
17224,500,1,100.86,0,At-Risk Customers
17225,581,1,131.15,0,At-Risk Customers
17226,308,3,900.12,0,At-Risk Customers
17227,18,12,2022.03,1,VIP Loyalists
17228,15,13,3177.24,1,VIP Loyalists
17229,95,2,318.76,1,VIP Loyalists
17230,263,18,9924.95,1,VIP Loyalists
17231,11,25,7197.04,1,VIP Loyalists
17232,2,2,421.52,1,VIP Loyalists
17233,34,3,560.86,1,VIP Loyalists
17234,182,1,149.89,1,VIP Loyalists
17235,24,8,1904.88,1,VIP Loyalists
17236,12,12,1929.26,1,VIP Loyalists
17237,10,4,1002.08,1,VIP Loyalists
17238,2,32,7783.1,1,VIP Loyalists
17239,312,4,1189.45,0,At-Risk Customers
17240,595,1,130.6,0,At-Risk Customers
17241,384,12,2744.14,0,At-Risk Customers
17242,107,5,2889.28,1,VIP Loyalists
17243,0,69,20889.86,1,VIP Loyalists
17244,52,5,1826.04,1,VIP Loyalists
17245,204,2,371.63,1,VIP Loyalists
17246,546,2,38.92,0,At-Risk Customers
17247,14,1,282.19,1,VIP Loyalists
17248,119,2,546.16,1,VIP Loyalists
17249,428,1,68.03,0,At-Risk Customers
17250,3,2,384.52,1,VIP Loyalists
17251,362,3,812.4300000000001,0,At-Risk Customers
17252,116,2,353.86,1,VIP Loyalists
17253,17,1,178.26,1,VIP Loyalists
17254,4,3,470.73,1,VIP Loyalists
17255,40,4,799.13,1,VIP Loyalists
17256,106,5,498.93,1,VIP Loyalists
17257,435,2,192.73,0,At-Risk Customers
17258,396,2,417.3,0,At-Risk Customers
17259,147,6,1889.34,1,VIP Loyalists
17260,410,1,120.95,0,At-Risk Customers
17261,509,1,230.44,0,At-Risk Customers
17262,51,11,2757.62,1,VIP Loyalists
17263,207,1,63.440000000000005,1,VIP Loyalists
17264,423,1,279.59,0,At-Risk Customers
17265,138,2,562.9,1,VIP Loyalists
17266,1,5,517.73,1,VIP Loyalists
17267,126,2,317.62,1,VIP Loyalists
17268,107,11,1733.89,1,VIP Loyalists
17269,385,1,537.46,0,At-Risk Customers
17270,468,2,604.4,0,At-Risk Customers
17271,735,1,210.39,0,At-Risk Customers
17272,41,4,2148.63,1,VIP Loyalists
17273,423,1,141.12,0,At-Risk Customers
17274,34,2,577.38,1,VIP Loyalists
17275,382,1,114.52,0,At-Risk Customers
17276,401,1,508.39,0,At-Risk Customers
17277,227,2,1065.35,1,VIP Loyalists
17278,240,2,271.24,1,VIP Loyalists
17279,57,1,187.83,1,VIP Loyalists
17280,437,1,118.86,0,At-Risk Customers
17281,373,6,797.8499999999999,0,At-Risk Customers
17282,129,5,2339.66,1,VIP Loyalists
17283,378,1,188.46,0,At-Risk Customers
17284,59,8,2793.16,1,VIP Loyalists
17285,627,2,428.34,0,At-Risk Customers
17286,21,3,395.48,1,VIP Loyalists
17287,25,21,4111.96,1,VIP Loyalists
17288,8,11,2499.98,1,VIP Loyalists
17289,31,9,2079.39,1,VIP Loyalists
17290,3,8,1501.44,1,VIP Loyalists
17291,307,1,550.8000000000001,0,At-Risk Customers
17292,471,2,271.75,0,At-Risk Customers
17293,7,17,3774.23,1,VIP Loyalists
17294,668,2,467.79,0,At-Risk Customers
17295,28,3,556.95,1,VIP Loyalists
17296,729,1,338.13,0,At-Risk Customers
17297,16,1,131.78,1,VIP Loyalists
17298,100,5,957.56,1,VIP Loyalists
17299,11,6,1016.08,1,VIP Loyalists
17300,390,2,393.64,0,At-Risk Customers
17301,20,2,330.43,1,VIP Loyalists
17302,14,5,1135.63,1,VIP Loyalists
17303,360,1,250.04,0,At-Risk Customers
17304,533,1,111.5,0,At-Risk Customers
17305,648,1,2135.46,0,At-Risk Customers
17306,10,21,9782.35,1,VIP Loyalists
17307,394,11,3999.89,0,At-Risk Customers
17308,392,2,4511.76,0,At-Risk Customers
17309,94,3,330.59000000000003,1,VIP Loyalists
17310,386,2,1025.1,0,At-Risk Customers
17311,77,6,3566.56,1,VIP Loyalists
17312,138,3,644.3,1,VIP Loyalists
17313,30,1,2328.84,1,VIP Loyalists
17314,24,17,4904.43,1,VIP Loyalists
17315,1,43,9650.6,1,VIP Loyalists
17316,419,1,124.45,0,At-Risk Customers
17317,45,3,2600.34,1,VIP Loyalists
17318,724,1,164.28,0,At-Risk Customers
17319,668,1,29.1,0,At-Risk Customers
17320,99,6,2895.77,1,VIP Loyalists
17321,7,6,1741.18,1,VIP Loyalists
17322,375,5,922.59,0,At-Risk Customers
17323,14,12,1565.59,1,VIP Loyalists
17324,17,12,2301.87,1,VIP Loyalists
17325,279,3,609.5699999999999,0,At-Risk Customers
17326,407,2,321.95,0,At-Risk Customers
17327,409,2,152.35,0,At-Risk Customers
17328,672,1,104.7,0,At-Risk Customers
17329,13,5,1004.43,1,VIP Loyalists
17330,22,4,423.8,1,VIP Loyalists
17331,123,1,175.2,1,VIP Loyalists
17332,527,5,838.27,0,At-Risk Customers
17333,85,1,494.25,1,VIP Loyalists
17334,301,3,635.15,0,At-Risk Customers
17335,383,2,508.0,0,At-Risk Customers
17336,471,1,81.12,0,At-Risk Customers
17337,150,4,2027.87,1,VIP Loyalists
17338,16,17,12142.57,1,VIP Loyalists
17339,93,3,362.36,1,VIP Loyalists
17340,29,18,22404.82,1,VIP Loyalists
17341,156,5,1889.83,1,VIP Loyalists
17342,379,4,1227.54,0,At-Risk Customers
17343,354,6,1259.94,0,At-Risk Customers
17344,45,2,468.11,1,VIP Loyalists
17345,14,10,1604.68,1,VIP Loyalists
17346,3,26,5323.0,1,VIP Loyalists
17347,85,1,228.96,1,VIP Loyalists
17348,14,9,2476.41,1,VIP Loyalists
17349,178,5,852.25,1,VIP Loyalists
17350,7,7,1906.041,1,VIP Loyalists
17351,35,12,1988.23,1,VIP Loyalists
17352,695,1,36.25,0,At-Risk Customers
17353,128,4,3242.0,1,VIP Loyalists
17354,50,4,3143.46,1,VIP Loyalists
17355,385,1,285.11,0,At-Risk Customers
17356,311,5,946.47,0,At-Risk Customers
17357,23,2,388.14,1,VIP Loyalists
17358,302,5,866.05,0,At-Risk Customers
17359,10,2,284.46,1,VIP Loyalists
17360,16,6,1231.38,1,VIP Loyalists
17361,48,5,880.64,1,VIP Loyalists
17362,238,7,1024.04,1,VIP Loyalists
17363,394,3,940.86,0,At-Risk Customers
17364,0,28,12070.42,1,VIP Loyalists
17365,12,15,8224.98,1,VIP Loyalists
17366,431,2,1096.24,0,At-Risk Customers
17367,237,1,168.4,1,VIP Loyalists
17368,22,14,2826.14,1,VIP Loyalists
17369,455,1,979.2,0,At-Risk Customers
17370,72,4,446.18,1,VIP Loyalists
17371,16,6,662.55,1,VIP Loyalists
17372,40,28,4377.56,1,VIP Loyalists
17373,39,7,1167.5,1,VIP Loyalists
17374,218,3,727.11,1,VIP Loyalists
17375,198,4,660.55,1,VIP Loyalists
17376,70,4,453.64,1,VIP Loyalists
17377,23,78,18319.41,2,Regular Customers
17378,373,1,10.95,0,At-Risk Customers
17379,10,1,404.66,1,VIP Loyalists
17380,433,3,645.0,0,At-Risk Customers
17381,8,38,40002.37,1,VIP Loyalists
17382,64,8,902.28,1,VIP Loyalists
17383,3,2,309.99,1,VIP Loyalists
17384,18,3,507.55,1,VIP Loyalists
17385,14,1,261.11,1,VIP Loyalists
17386,7,7,2812.77,1,VIP Loyalists
17387,19,2,784.11,1,VIP Loyalists
17388,77,11,2691.57,1,VIP Loyalists
17389,0,61,57224.68,2,Regular Customers
17390,420,1,149.3,0,At-Risk Customers
17391,163,2,508.8,1,VIP Loyalists
17392,306,3,626.56,0,At-Risk Customers
17393,410,2,381.15,0,At-Risk Customers
17394,218,1,203.87,1,VIP Loyalists
17395,507,1,97.5,0,At-Risk Customers
17396,38,14,8807.1,1,VIP Loyalists
17397,21,3,1233.18,1,VIP Loyalists
17398,114,3,653.38,1,VIP Loyalists
17400,125,8,4677.05,1,VIP Loyalists
17401,540,1,114.85,0,At-Risk Customers
17402,4,23,5096.18,1,VIP Loyalists
17403,35,2,400.57,1,VIP Loyalists
17404,3,23,47781.12,1,VIP Loyalists
17405,0,3,1031.41,1,VIP Loyalists
17406,332,13,4905.05,0,At-Risk Customers
17407,411,1,552.9,0,At-Risk Customers
17408,162,3,316.09000000000003,1,VIP Loyalists
17409,184,10,7793.51,1,VIP Loyalists
17410,15,5,1214.72,1,VIP Loyalists
17411,11,5,1425.38,1,VIP Loyalists
17412,2,16,4417.52,1,VIP Loyalists
17413,404,2,560.14,0,At-Risk Customers
17414,43,6,2249.52,1,VIP Loyalists
17415,79,1,507.84,1,VIP Loyalists
17416,29,22,17298.45,1,VIP Loyalists
17417,548,1,164.18,0,At-Risk Customers
17418,41,3,670.0600000000001,1,VIP Loyalists
17419,10,18,6500.52,1,VIP Loyalists
17420,49,6,1084.43,1,VIP Loyalists
17421,385,3,1059.41,0,At-Risk Customers
17422,15,11,3594.76,1,VIP Loyalists
17423,45,3,1118.95,1,VIP Loyalists
17425,18,2,759.17,1,VIP Loyalists
17426,7,13,8077.77,1,VIP Loyalists
17427,71,1,100.8,1,VIP Loyalists
17428,0,45,31819.76,1,VIP Loyalists
17429,127,5,1357.46,1,VIP Loyalists
17430,32,4,735.17,1,VIP Loyalists
17431,312,1,403.3,0,At-Risk Customers
17432,17,9,1751.39,1,VIP Loyalists
17433,87,2,569.96,1,VIP Loyalists
17434,1,7,2373.82,1,VIP Loyalists
17435,410,1,331.35,0,At-Risk Customers
17436,1,5,534.06,1,VIP Loyalists
17437,529,1,373.17,0,At-Risk Customers
17438,253,5,1422.77,1,VIP Loyalists
17439,655,1,325.74,0,At-Risk Customers
17440,156,4,323.58,1,VIP Loyalists
17441,731,1,293.35,0,At-Risk Customers
17442,36,15,4620.3,1,VIP Loyalists
17443,219,1,534.24,1,VIP Loyalists
17444,147,3,2940.04,1,VIP Loyalists
17446,176,2,120.9,1,VIP Loyalists
17447,39,2,541.53,1,VIP Loyalists
17448,496,46,14556.97,0,At-Risk Customers
17449,1,13,4951.15,1,VIP Loyalists
17450,7,51,246973.09,2,Regular Customers
17451,0,7,1721.4,1,VIP Loyalists
17453,17,2,486.72,1,VIP Loyalists
17454,191,10,1547.94,1,VIP Loyalists
17455,203,1,131.7,1,VIP Loyalists
17456,364,2,1225.42,0,At-Risk Customers
17457,126,14,5984.81,1,VIP Loyalists
17458,14,2,529.58,1,VIP Loyalists
17459,42,2,657.3,1,VIP Loyalists
17460,93,16,2228.27,1,VIP Loyalists
17461,22,3,757.46,1,VIP Loyalists
17462,59,2,675.69,1,VIP Loyalists
17463,15,7,2557.91,1,VIP Loyalists
17464,157,3,1000.94,1,VIP Loyalists
17465,425,7,2542.79,0,At-Risk Customers
17466,9,2,763.28,1,VIP Loyalists
17467,394,1,102.6,0,At-Risk Customers
17468,9,3,194.8,1,VIP Loyalists
17469,15,17,5051.25,1,VIP Loyalists
17470,44,11,2804.87,1,VIP Loyalists
17471,474,1,321.65000000000003,0,At-Risk Customers
17472,190,4,935.1,1,VIP Loyalists
17473,408,2,607.0,0,At-Risk Customers
17474,599,1,1047.0,0,At-Risk Customers
17475,78,1,194.37,1,VIP Loyalists
17476,395,2,489.86,0,At-Risk Customers
17477,612,2,1144.3,0,At-Risk Customers
17478,407,2,1272.8,0,At-Risk Customers
17479,632,1,389.2600000000001,0,At-Risk Customers
17480,77,2,902.03,1,VIP Loyalists
17481,3,4,1255.59,1,VIP Loyalists
17482,486,2,778.19,0,At-Risk Customers
17483,64,4,591.73,1,VIP Loyalists
17484,575,2,209.57,0,At-Risk Customers
17486,260,1,396.87,0,At-Risk Customers
17487,727,1,160.55,0,At-Risk Customers
17488,640,1,336.5,0,At-Risk Customers
17489,58,2,376.64,1,VIP Loyalists
17490,0,9,2750.5,1,VIP Loyalists
17491,0,17,5981.07,1,VIP Loyalists
17492,247,3,1122.42,1,VIP Loyalists
17493,384,1,100.91,0,At-Risk Customers
17494,501,1,54.7,0,At-Risk Customers
17495,7,3,806.72,1,VIP Loyalists
17496,358,4,1412.89,0,At-Risk Customers
17497,389,2,287.25,0,At-Risk Customers
17498,75,1,272.22,1,VIP Loyalists
17499,289,2,1341.39,0,At-Risk Customers
17500,16,3,1138.0,1,VIP Loyalists
17501,220,2,288.6,1,VIP Loyalists
17502,8,4,689.1,1,VIP Loyalists
17503,2,2,558.96,1,VIP Loyalists
17504,205,18,9565.12,1,VIP Loyalists
17505,161,5,2435.48,1,VIP Loyalists
17506,75,1,302.2,1,VIP Loyalists
17507,261,2,605.58,0,At-Risk Customers
17508,280,8,4579.23,0,At-Risk Customers
17509,57,8,6115.14,1,VIP Loyalists
17510,24,2,514.56,1,VIP Loyalists
17511,2,60,175603.55,2,Regular Customers
17512,28,18,5467.820000000001,1,VIP Loyalists
17513,71,3,1158.8,1,VIP Loyalists
17514,127,2,542.83,1,VIP Loyalists
17515,30,9,1617.46,1,VIP Loyalists
17516,14,6,957.55,1,VIP Loyalists
17517,308,1,153.94,0,At-Risk Customers
17518,425,2,329.42,0,At-Risk Customers
17519,16,15,5109.47,1,VIP Loyalists
17520,53,1,546.81,1,VIP Loyalists
17521,29,5,1278.06,1,VIP Loyalists
17522,1,5,1070.71,1,VIP Loyalists
17523,10,4,652.74,1,VIP Loyalists
17524,360,3,539.14,0,At-Risk Customers
17525,359,3,1161.9,0,At-Risk Customers
17526,4,12,4166.04,1,VIP Loyalists
17527,53,4,939.37,1,VIP Loyalists
17528,0,8,3628.5,1,VIP Loyalists
17529,609,2,1240.25,0,At-Risk Customers
17530,0,12,3141.51,1,VIP Loyalists
17531,189,3,1266.82,1,VIP Loyalists
17532,385,1,65.34,0,At-Risk Customers
17533,434,1,34.8,0,At-Risk Customers
17534,53,5,1668.83,1,VIP Loyalists
17535,279,1,164.4,0,At-Risk Customers
17536,176,3,364.83,1,VIP Loyalists
17537,29,2,897.62,1,VIP Loyalists
17538,25,1,98.42,1,VIP Loyalists
17539,617,4,1226.57,0,At-Risk Customers
17540,24,6,1590.6,1,VIP Loyalists
17541,509,1,124.46,0,At-Risk Customers
17542,269,3,341.7,0,At-Risk Customers
17543,549,1,120.05,0,At-Risk Customers
17544,389,3,960.69,0,At-Risk Customers
17545,42,6,1448.54,1,VIP Loyalists
17547,375,2,727.85,0,At-Risk Customers
17548,233,4,731.26,1,VIP Loyalists
17549,23,2,148.86,1,VIP Loyalists
17550,196,9,2547.64,1,VIP Loyalists
17551,358,1,306.84,0,At-Risk Customers
17552,59,12,3085.29,1,VIP Loyalists
17553,129,4,3757.6,1,VIP Loyalists
17554,0,5,1952.45,1,VIP Loyalists
17555,19,5,1057.74,1,VIP Loyalists
17556,205,2,300.67,1,VIP Loyalists
17557,13,4,575.46,1,VIP Loyalists
17558,392,1,259.17,0,At-Risk Customers
17559,512,1,167.62,0,At-Risk Customers
17560,94,8,1895.8,1,VIP Loyalists
17561,18,4,722.34,1,VIP Loyalists
17562,13,7,1122.38,1,VIP Loyalists
17563,577,2,392.38,0,At-Risk Customers
17564,23,3,454.01,1,VIP Loyalists
17565,586,1,131.83,0,At-Risk Customers
17566,7,2,901.21,1,VIP Loyalists
17567,6,9,5356.03,1,VIP Loyalists
17568,632,1,382.79,0,At-Risk Customers
17569,331,1,344.14,0,At-Risk Customers
17570,381,1,100.0,0,At-Risk Customers
17571,49,5,1703.75,1,VIP Loyalists
17572,70,10,723.01,1,VIP Loyalists
17573,28,3,380.6,1,VIP Loyalists
17574,242,1,185.65,1,VIP Loyalists
17575,666,1,171.7,0,At-Risk Customers
17576,7,41,9056.81,1,VIP Loyalists
17577,644,2,348.75,0,At-Risk Customers
17578,217,7,1047.33,1,VIP Loyalists
17579,4,4,753.28,1,VIP Loyalists
17580,252,5,545.27,1,VIP Loyalists
17581,0,43,18757.75,1,VIP Loyalists
17582,235,5,1450.7,1,VIP Loyalists
17583,559,1,135.95,0,At-Risk Customers
17584,6,6,5309.42,1,VIP Loyalists
17585,108,7,2093.3,1,VIP Loyalists
