Customer ID,Recency,Frequency,Monetary,purchase_next_3m,purchase_probability
17029,20,7,2137.3,0.0,0.6572097994962631
17031,64,5,2619.45,1.0,0.6578062226821161
17032,457,8,3004.6,0.0,0.05630985959628861
17033,123,3,910.75,1.0,0.5359818651273152
17034,197,3,680.2,1.0,0.7680427092549099
17035,155,4,613.59,0.0,0.4205456456668285
17036,292,1,176.9,0.0,0.08443155850210159
17038,324,1,630.77,1.0,0.5424017618100777
17039,513,1,1954.99,0.0,0.12331873932137707
17040,47,2,463.25,0.0,0.6961267199853354
17041,18,5,1355.6,1.0,0.717623813824967
17042,30,4,922.82,1.0,0.7793895726577718
17043,87,6,1206.34,1.0,0.7033900412528308
17044,284,11,11013.82,1.0,0.6774797878716795
17045,22,5,827.6800000000001,0.0,0.5737397918601215
17046,66,5,1906.07,0.0,0.4540621369493156
17047,114,5,1937.76,1.0,0.7451238281214669
17048,27,7,2071.68,0.0,0.48676665818392456
17049,27,15,6894.150000000001,1.0,0.9871397437554508
17050,5,11,4691.79,0.0,0.5409720318193866
17051,103,4,714.39,0.0,0.40575582886578415
17053,40,1,498.48,0.0,0.48492620485726146
17054,47,4,1207.32,1.0,0.6033937824416248
17055,355,1,239.55,0.0,0.21412935144580514
17056,647,1,128.60000000000002,0.0,0.040132134143115165
17057,505,1,294.74,0.0,0.05456023437374079
17058,108,2,819.66,1.0,0.1677986182958516
17059,19,8,4757.59,1.0,0.8491518066670386
17060,175,1,234.24,0.0,0.28179623046626495
17061,20,10,4658.83,1.0,0.9352741142931438
17062,223,6,1208.22,0.0,0.37784485308681887
17063,72,10,2849.26,1.0,0.9647022339779165
17064,92,2,461.3,1.0,0.7464332576335491
17065,547,2,194.7,0.0,0.05269091161547576
17066,635,1,228.34,0.0,0.09940066490162291
17067,634,3,454.54,0.0,0.04426110269717231
17068,4,42,8148.23,1.0,0.9954214566758114
17069,64,10,4580.37,1.0,0.9364625898071529
17070,23,2,445.32,0.0,0.6019340258248519
17071,43,10,2774.59,1.0,0.9273238423917705
17072,534,1,282.05,0.0,0.32554450803308954
17073,18,1,453.79,1.0,0.7400668532956857
17074,472,1,203.05,0.0,0.02122423346180214
17075,162,9,2103.68,1.0,0.8273397432894695
17076,183,5,735.87,1.0,0.533132496619328
17077,487,1,306.0,0.0,0.27578741207319385
17080,179,6,746.23,1.0,0.5132146165357455
17081,305,4,674.23,1.0,0.5814989559905952
17082,227,5,3365.12,1.0,0.5181834642706287
17083,18,9,4049.79,0.0,0.7388634036222532
17084,305,1,2253.22,1.0,0.676054840763223
17085,32,28,7891.41,0.0,0.9067004473637384
17087,647,1,221.53,0.0,0.23514818365976978
17088,92,2,1399.11,1.0,0.6871112934490134
17089,295,1,128.45,0.0,0.11515508834096488
17090,7,10,1917.3,1.0,0.8724679360492843
17091,7,17,6675.34,1.0,0.9864384629767906
17092,35,9,4450.25,1.0,0.9527239204578446
17093,502,1,235.88,0.0,0.022784878006562616
17094,231,2,402.2000000000001,0.0,0.12876773241634165
17095,208,6,1792.05,1.0,0.7177117513318938
17096,52,9,3180.99,1.0,0.904984605816889
17097,9,7,1025.56,1.0,0.4921252028435106
17098,291,3,591.0699999999999,0.0,0.5921651214708943
17099,442,1,582.17,0.0,0.2885455062088724
17101,87,4,1115.9,1.0,0.5367225118501515
17102,171,1,25.5,0.0,0.09062129754746849
17103,631,1,424.3,0.0,0.04058242936043573
17104,333,1,474.03,0.0,0.2981352343341113
17105,68,2,665.78,0.0,0.39311533443716906
17106,298,1,491.23,0.0,0.32391845044515133
17107,64,7,11594.05,1.0,0.9801075710960585
17108,573,1,174.95,0.0,0.07696487172443386
17109,141,4,875.01,1.0,0.5757389968920802
17110,74,3,510.7,0.0,0.6381118463965347
17111,334,1,227.97,1.0,0.4994312967544725
17112,412,1,205.17,0.0,0.016097902668923667
17113,483,6,2322.59,0.0,0.15534265976912168
17114,48,6,603.59,1.0,0.41444053206650705
17115,92,6,2536.81,1.0,0.7272171577772077
17116,557,1,389.78,0.0,0.028720444373396416
17117,197,1,116.2,0.0,0.34576904680381515
17118,227,1,157.02,0.0,0.15826493423611612
17120,142,1,307.46,0.0,0.21810444050201744
17121,312,1,314.74,0.0,0.2793609481178241
17122,28,4,570.5,0.0,0.26927633326266986
17123,71,3,977.17,0.0,0.5166822261672098
17124,94,1,298.89,0.0,0.43148860210350654
17126,61,9,2070.44,0.0,0.6127895569271207
17127,338,5,1155.0300000000002,0.0,0.14458115514539113
17128,244,1,157.09,0.0,0.12871637369171893
17129,429,1,31.85,0.0,0.15907383099525121
17132,361,2,1272.8,0.0,0.3635013717662168
17133,99,8,12208.88,1.0,0.9462273757000624
17134,16,3,637.1,0.0,0.520169969299345
17135,199,5,1314.98,1.0,0.657319575157399
17136,571,1,231.68,0.0,0.03018671140474036
17137,325,6,1133.63,0.0,0.20287270734993917
17138,185,7,4417.27,0.0,0.5160997558285167
17139,32,20,15767.81,1.0,0.900974107246152
17140,156,1,465.32,0.0,0.33095139347159824
17141,327,4,754.33,0.0,0.24320510103988463
17142,148,4,1283.75,0.0,0.3459470496033283
17143,326,2,924.11,0.0,0.1876561836528227
17145,422,4,3120.91,0.0,0.019204051257224446
17146,15,13,5860.24,0.0,0.4350047689687045
17147,116,7,2458.47,1.0,0.8858291404123687
17149,360,1,143.10000000000002,0.0,0.18301565374272658
17150,286,6,1375.65,0.0,0.44990621510962303
17151,644,1,231.90000000000003,0.0,0.133173095445567
17152,104,4,2016.5,0.0,0.4693994211138617
17155,87,6,784.0600000000001,1.0,0.548507265003151
17156,401,1,591.87,0.0,0.25219402142083197
17157,85,18,4994.36,1.0,0.9445026609373215
17158,142,4,1411.58,1.0,0.5641140956511201
17159,81,3,1089.16,1.0,0.5841262763265498
17160,18,16,9692.31,1.0,0.5855962438716064
17161,353,1,856.01,0.0,0.5138477294071478
17162,40,9,1463.66,1.0,0.9035506080399736
17163,355,2,406.68,1.0,0.6340960079104098
17164,61,3,1270.42,1.0,0.4929548249692411
17165,193,6,1794.32,0.0,0.607917585534381
17166,113,1,127.59,1.0,0.37883910463934894
17167,289,3,867.11,0.0,0.33494186612228166
17168,408,1,400.2,0.0,0.059544080458197965
17169,92,2,629.63,1.0,0.7065723485289622
17170,283,2,178.68,0.0,0.07796253841080264
17171,198,2,384.59,0.0,0.2849054351062764
17172,340,2,638.81,1.0,0.44697875857245806
17173,26,2,961.26,1.0,0.6577898295997675
17174,127,1,59.9,0.0,0.12077414001613282
17175,50,3,1132.63,1.0,0.6167828817818768
17176,111,3,902.32,0.0,0.6806971089592342
17177,414,1,119.5,0.0,0.06227607926058873
17178,640,1,436.71,0.0,0.022943301966396445
17179,87,6,1507.26,0.0,0.7042499949980038
17180,150,10,2025.81,1.0,0.8235336873479916
17181,283,2,380.97,1.0,0.2183142635440948
17182,332,2,321.3,0.0,0.3519225311955087
17183,14,1,329.67,1.0,0.9099830547031751
17184,478,2,198.41000000000005,0.0,0.0763285106874182
17185,501,3,229.46,0.0,0.057305533452715336
17187,136,2,467.71,0.0,0.3020812872557151
17188,73,11,3933.79,1.0,0.7987383511478907
17189,15,5,957.63,0.0,0.7370817449084666
17190,116,6,1493.3,1.0,0.8098183346954835
17191,4,14,4303.88,1.0,0.9966998398583151
17192,445,1,77.83,0.0,0.06513255458590851
17193,86,4,1059.3,1.0,0.5470872670994953
17194,183,3,812.5,0.0,0.4604461500582038
17195,564,1,562.98,0.0,0.018442529123553184
17196,337,1,352.9,0.0,0.15344348779562758
17198,274,2,1043.32,1.0,0.4094408722355464
17199,491,1,145.12,0.0,0.38521104124813144
17200,296,4,356.71,0.0,0.35979974692081146
17201,433,3,899.41,1.0,0.57378529627013
17202,330,1,160.65,0.0,0.0643343653129848
17203,297,4,2012.03,1.0,0.6099031819131194
17204,84,9,5504.6900000000005,0.0,0.7872024966502672
17205,325,2,615.27,1.0,0.41555357141190236
17207,561,1,303.22,0.0,0.009835226896005203
17208,305,1,115.35,0.0,0.08513425266534425
17209,558,3,611.6,0.0,0.13594225594530843
17210,302,1,253.37,0.0,0.2523957584087059
17211,89,11,3194.32,1.0,0.8462091623078157
17212,162,3,794.41,0.0,0.35610430392601294
17213,50,11,4181.08,1.0,0.768087397709857
17214,158,4,613.67,1.0,0.5702668916957688
17215,373,1,186.15,0.0,0.020716918385415433
17216,463,1,65.05,0.0,0.06524197766721376
17217,143,2,218.0,0.0,0.4168851606152472
17218,123,13,3180.54,1.0,0.7313036476574173
17219,326,1,144.9,1.0,0.5534425850693728
17220,8,17,3578.48,1.0,0.9861169488270882
17221,501,3,643.39,1.0,0.44378275656351013
17222,386,5,1250.86,1.0,0.5405777816763007
17223,219,3,873.53,0.0,0.3591410275289416
17224,410,1,100.86,0.0,0.07115253832500232
17225,491,1,131.15,0.0,0.0873990516150114
17226,218,3,900.12,0.0,0.275651015881257
17227,82,9,1556.46,1.0,0.8888172311309589
17228,117,9,1958.73,1.0,0.8489925286721413
17229,5,2,318.76,0.0,0.5185716771097078
17230,173,18,9924.95,0.0,0.3843238774403174
17231,35,22,5961.44,1.0,0.9945527978707521
17233,357,2,369.98,1.0,0.6001915424787732
17234,92,1,149.89,0.0,0.2658061578589682
17235,281,7,1696.72,1.0,0.5354394888002837
17236,88,11,1710.86,1.0,0.7948274174101911
17237,285,2,687.39,1.0,0.5084550935171626
17238,45,26,5998.37,1.0,0.9779488257956753
17239,222,4,1189.45,0.0,0.243556599132483
17240,505,1,130.6,0.0,0.032977666001058295
17241,294,12,2744.14,0.0,0.5010924633632938
17242,17,5,2889.28,0.0,0.6708810134789653
17243,2,59,16667.170000000002,1.0,0.9963168608140195
17244,292,4,871.14,1.0,0.502475655221013
17245,114,2,371.63,0.0,0.5478819094511488
17246,456,2,38.92,0.0,0.2631873691972439
17248,29,2,546.16,0.0,0.36969337609041936
17249,338,1,68.03,0.0,0.0498220355446813
17250,170,1,162.65,1.0,0.12641661210642072
17251,272,3,812.4300000000001,0.0,0.31689942646344954
17252,26,2,353.86,0.0,0.8033792144591152
17254,310,1,198.29,1.0,0.5033968580603041
17255,208,3,613.18,1.0,0.5004227712624679
17256,16,5,498.93,0.0,0.24406726766605075
17257,345,2,192.73,0.0,0.16103066383368805
17258,306,2,417.3,0.0,0.21247633871882612
17259,57,6,1889.34,0.0,0.5267669959110653
17260,320,1,120.95,0.0,0.03770476999490278
17261,419,1,230.44,0.0,0.025661558093433356
17262,136,10,2459.62,1.0,0.8975588161026932
17263,117,1,63.440000000000005,0.0,0.26312018264720777
17264,333,1,279.59,0.0,0.5273143765211751
17265,48,2,562.9,0.0,0.4496534968837143
17266,57,3,320.15,1.0,0.681336678359463
17267,36,2,317.62,0.0,0.4487827008573135
17268,17,11,1733.89,0.0,0.6445484868085474
17269,295,1,537.46,0.0,0.3568801869192149
17270,378,2,604.4,0.0,0.04848604657411988
17271,645,1,210.39,0.0,0.10004928538876708
17272,108,2,1409.44,1.0,0.420924419722781
17273,333,1,141.12,0.0,0.3972224926338316
17274,305,1,465.4,1.0,0.3791565445663439
17275,292,1,114.52,0.0,0.09658868020910547
17276,311,1,508.39,0.0,0.33894281721148956
17277,137,2,1065.35,0.0,0.24048131745910573
17278,150,2,271.24,0.0,0.24898370512607215
17280,347,1,118.86,0.0,0.1935794077783557
17281,283,6,797.8499999999999,0.0,0.30527019199825406
17282,39,5,2339.66,0.0,0.5908246251579752
17283,288,1,188.46,0.0,0.22632929373091945
17284,30,7,2634.72,1.0,0.8335072238721456
17285,537,2,428.34,0.0,0.07592703098968155
17286,309,2,241.56,1.0,0.4057198144638215
17287,52,19,3750.26,1.0,0.9637469747465403
17288,116,9,1743.95,1.0,0.8749374197784101
17289,89,7,1302.34,1.0,0.7734189730583394
17290,291,6,976.2,1.0,0.2128229559114616
17291,217,1,550.8000000000001,0.0,0.1580797988196938
17292,381,2,271.75,0.0,0.05487613270979108
17293,28,13,2766.15,1.0,0.9597923648872254
17294,578,2,467.79,0.0,0.09210661510848617
17296,639,1,338.13,0.0,0.010112413592813944
17298,10,5,957.56,0.0,0.6364600520008363
17299,9,4,615.16,1.0,0.7509463536542907
17300,300,2,393.64,0.0,0.3028199517055109
17301,533,1,132.8,1.0,0.2967933948731071
17302,32,3,661.61,1.0,0.7500333331881097
17303,270,1,250.04,0.0,0.3288773660565167
17304,443,1,111.5,0.0,0.06822098610261515
17305,558,1,2135.46,0.0,0.05684990710349306
17306,9,17,7851.1,1.0,0.9540375062283926
17307,304,11,3999.89,0.0,0.5025074837651866
17308,302,2,4511.76,0.0,0.6876042798189937
17309,4,3,330.59000000000003,0.0,0.8195230372949917
17310,296,2,1025.1,0.0,0.36495413858953296
17311,226,5,2738.17,1.0,0.6789677285764164
17312,48,3,644.3,0.0,0.6869735152266897
17314,58,14,3883.43,1.0,0.9912251824569578
17315,9,35,7727.38,1.0,0.9666734116225179
17316,329,1,124.45,0.0,0.05482465548173923
17318,634,1,164.28,0.0,0.0326863594960465
17319,578,1,29.1,0.0,0.09768345217868839
17320,9,6,2895.77,0.0,0.6057290377440492
17321,303,4,1040.32,1.0,0.5356974880860684
17322,285,5,922.59,0.0,0.13445192589709168
17323,34,9,1181.77,1.0,0.9131979652259171
17324,241,10,2013.87,1.0,0.7209432612815736
17325,189,3,609.5699999999999,0.0,0.4979119932357049
17326,317,2,321.95,0.0,0.27968508670299286
17327,319,2,152.35,0.0,0.0636428509394225
17328,582,1,104.7,0.0,0.010798978733795298
17329,224,4,724.6800000000001,1.0,0.5702392059802408
17330,454,2,59.900000000000006,1.0,0.5223205050549586
17331,33,1,175.2,0.0,0.5388859880060074
17332,437,5,838.27,0.0,0.10828575237207834
17334,211,3,635.15,0.0,0.45523336759344707
17335,293,2,508.0,0.0,0.32322186217523347
17336,381,1,81.12,0.0,0.03206601466877326
17337,60,4,2027.87,0.0,0.3177018342307226
17338,23,16,10705.66,1.0,0.8092121240589832
17339,3,3,362.36,0.0,0.7697699201803997
17340,29,14,17645.18,1.0,0.9781181823032613
17341,66,5,1889.83,0.0,0.4540621369493156
17342,289,4,1227.54,0.0,0.1845786471326457
17343,264,6,1259.94,0.0,0.46089203563611464
17344,638,1,307.54,1.0,0.020881097911922417
17345,2,9,1351.07,1.0,0.7942521228945075
17346,12,19,3912.65,1.0,0.9964664156278031
17348,207,5,1477.04,1.0,0.6927421891453351
17349,88,5,852.25,0.0,0.56393094372148
17350,303,3,619.971,1.0,0.6915627411625722
17351,78,11,1828.38,1.0,0.6690597892111869
17352,605,1,36.25,0.0,0.05124039292096291
17353,38,4,3242.0,0.0,0.32830796228860076
17354,337,3,1750.4,1.0,0.3552006578584053
17355,295,1,285.11,0.0,0.5506480501913052
17356,221,5,946.47,0.0,0.12866943767798453
17358,212,5,866.05,0.0,0.2335113924335623
17359,557,1,156.6,1.0,0.3404363844530854
17360,93,4,976.54,1.0,0.6354019601419475
17361,95,4,656.36,1.0,0.7262033156763829
17362,148,7,1024.04,0.0,0.10161052255559469
17363,304,3,940.86,0.0,0.4525136518992574
17364,46,23,10223.05,1.0,0.9726267964883746
17365,79,12,5794.43,1.0,0.9476748867768322
17366,341,2,1096.24,0.0,0.3003653064408468
17367,147,1,168.4,0.0,0.13082061143715643
17368,2,12,2549.14,1.0,0.9165665441856725
17369,365,1,979.2,0.0,0.24424330564669386
17370,1,2,228.06,1.0,0.8799079352376196
17371,270,4,336.29,1.0,0.3004153352583561
17372,75,26,4096.01,1.0,0.6797176532495326
17373,43,5,807.88,1.0,0.7549506559980079
17374,128,3,727.11,0.0,0.6124187330587512
17375,108,4,660.55,0.0,0.39376065308077707
17376,220,3,356.29,1.0,0.2177274546222734
17377,35,67,16263.87,1.0,0.9452695110134911
17378,283,1,10.95,0.0,0.061071432267658425
17380,343,3,645.0,0.0,0.3680070760262559
17381,8,33,37988.41,1.0,0.9970150639560942
17382,345,7,836.88,1.0,0.09644285742727775
17383,362,1,110.7,1.0,0.5425172199186373
17384,128,2,398.8,1.0,0.3868682046147456
17386,8,6,1823.69,1.0,0.7115200802023721
17388,41,10,2385.04,1.0,0.917622674432597
17389,5,52,34895.08,1.0,0.9984365749685338
17390,330,1,149.3,0.0,0.13604289758888494
17391,73,2,508.8,0.0,0.5462008086126714
17392,216,3,626.56,0.0,0.26209046697366184
17393,320,2,381.15,0.0,0.22221310951522
17394,128,1,203.87,0.0,0.36593995901768006
17395,417,1,97.5,0.0,0.07115253832500232
17396,58,12,6278.1,1.0,0.9299869047535455
17397,325,1,536.77,1.0,0.3745989502888297
17398,24,3,653.38,0.0,0.564447951039281
17400,35,8,4677.05,0.0,0.901110770701396
17401,450,1,114.85,0.0,0.21904598351437526
17402,11,18,4194.78,1.0,0.9956599969461012
17403,360,1,118.95,1.0,0.28179624402996806
17404,32,18,36878.6,1.0,0.9109362388395453
17405,59,1,393.31,1.0,0.7492781470485449
17406,242,13,4905.05,0.0,0.5427813178783628
17407,321,1,552.9,0.0,0.40322378382593776
17408,72,3,316.09000000000003,0.0,0.3153833924272968
17409,94,10,7793.51,0.0,0.8277796556428196
17410,5,2,419.55,1.0,0.6367073543668152
17411,170,3,932.02,1.0,0.35523430569207265
17412,105,13,3869.28,1.0,0.8310958309427307
17413,314,2,560.14,0.0,0.3858270086417461
17414,94,5,2069.52,1.0,0.6892654766175315
17416,19,20,15699.52,1.0,0.9130244636723474
17417,458,1,164.18,0.0,0.03642692041734592
17418,233,2,373.99,1.0,0.258981276331568
17419,53,14,4933.95,1.0,0.991509443239549
17420,80,5,877.11,1.0,0.7958804057265442
17421,295,3,1059.41,0.0,0.3522223323550543
17422,2,10,3314.36,1.0,0.8662539439118264
17423,127,2,869.96,1.0,0.4893463386132522
17426,0,11,7321.1,1.0,0.9592454116868222
17428,20,37,25224.0,1.0,0.9953213808555674
17429,37,5,1357.46,0.0,0.7206306711842366
17430,274,3,582.01,1.0,0.6919601303612808
17431,222,1,403.3,0.0,0.13644929046713838
17432,294,7,1385.63,1.0,0.5337450337316422
17433,294,1,266.8,1.0,0.39924390785592195
17435,320,1,331.35,0.0,0.1958141483525299
17436,136,4,440.16,1.0,0.556420991039233
17437,439,1,373.17,0.0,0.11353553057755504
17438,163,5,1422.77,0.0,0.5177196087752345
17439,565,1,325.74,0.0,0.004691338394819882
17440,66,4,323.58,0.0,0.35792458128362636
17441,641,1,293.35,0.0,0.051751784708577726
17442,3,14,4293.43,1.0,0.9967646312304591
17443,129,1,534.24,0.0,0.264522516910587
17444,57,3,2940.04,0.0,0.5075601432610215
17446,86,2,120.9,0.0,0.1756479566116183
17448,406,46,14556.97,0.0,0.0036071167166666623
17449,4,10,3927.84,1.0,0.9430189669804072
17450,4,28,138883.84,1.0,0.9992351923963647
17451,15,1,346.01,1.0,0.8708157301546617
17454,101,10,1547.94,0.0,0.9483553466894856
17455,113,1,131.7,0.0,0.37883910463934894
17456,274,2,1225.42,0.0,0.31843958452189686
17457,36,14,5984.81,0.0,0.9730467594122931
17458,291,1,213.08,1.0,0.3711809018532222
17460,3,16,2228.27,0.0,0.47734741018556354
17462,193,1,463.41,1.0,0.3616855258523503
17463,85,5,1907.14,1.0,0.533240900167396
17464,67,3,1000.94,0.0,0.26353920662071095
17465,335,7,2542.79,0.0,0.2808158295165152
17467,304,1,102.6,0.0,0.07845475163674989
17468,284,1,57.8,1.0,0.14426293636456738
17469,18,15,4230.55,1.0,0.9912889440898367
17470,36,10,2496.27,1.0,0.9239908615587409
17471,384,1,321.65000000000003,0.0,0.05473112790720045
17472,100,4,935.1,0.0,0.39106006968003876
17473,318,2,607.0,0.0,0.5012133531715802
17474,509,1,1047.0,0.0,0.06780741550825559
17476,305,2,489.86,0.0,0.2778464452695821
17477,522,2,1144.3,0.0,0.04514270879997008
17478,317,2,1272.8,0.0,0.2692514974806137
17479,542,1,389.2600000000001,0.0,0.07806174439323307
17480,354,1,390.21,1.0,0.6975825000176855
17481,3,1,260.63,1.0,0.7695815872719032
17482,396,2,778.19,0.0,0.14529865506544076
17483,43,3,452.43,1.0,0.8169821831557098
17484,485,2,209.57,0.0,0.09452270827948493
17486,170,1,396.87,0.0,0.2469702161751774
17487,637,1,160.55,0.0,0.0339258776237737
17488,550,1,336.5,0.0,0.005788530900509994
17489,122,1,208.56,1.0,0.48692028023101647
17490,86,3,963.38,1.0,0.5988992020400459
17491,5,13,4540.31,1.0,0.9725548608197238
17492,157,3,1122.42,0.0,0.39975559753577583
17493,294,1,100.91,0.0,0.07710925882951516
17494,411,1,54.7,0.0,0.03611699741118729
17495,300,1,309.16,1.0,0.25444640138462304
17496,268,4,1412.89,0.0,0.35203681562633593
17497,299,2,287.25,0.0,0.3538704918608313
17499,199,2,1341.39,0.0,0.2912154119707852
17501,130,2,288.6,0.0,0.20401900016121155
17504,115,18,9565.12,0.0,0.4154135940009517
17505,71,5,2435.48,0.0,0.6575301233483999
17507,171,2,605.58,0.0,0.474246346929398
17508,190,8,4579.23,0.0,0.35335153410277725
17510,330,1,206.08,1.0,0.41372953955816555
17511,3,50,143916.92,1.0,0.999332646409464
17512,30,16,4434.7300000000005,1.0,0.9893563991961669
17513,318,2,645.6,1.0,0.582508778973288
17514,37,2,542.83,0.0,0.388632632523335
17515,115,8,1549.81,1.0,0.9032877123237592
17516,28,5,798.32,1.0,0.652036025659918
17517,218,1,153.94,0.0,0.127543954348237
17518,335,2,329.42,0.0,0.33823839377373055
17519,43,14,4753.45,1.0,0.9877318718367059
17521,108,3,714.41,1.0,0.4565753207760904
17522,48,4,912.25,1.0,0.8202399572768077
17524,270,3,539.14,0.0,0.5383796852981395
17525,269,3,1161.9,0.0,0.31891368367120215
17526,200,11,3842.94,1.0,0.6444899282657024
17527,19,2,606.62,1.0,0.5746084157530433
17529,519,2,1240.25,0.0,0.20061947929035603
17530,115,8,2124.37,1.0,0.8499414056782879
17531,99,3,1266.82,0.0,0.31618946392551006
17532,295,1,65.34,0.0,0.03252979541038011
17533,344,1,34.8,0.0,0.05778661033312667
17534,360,4,1445.47,1.0,0.5505229193793655
17535,189,1,164.4,0.0,0.24615252016266642
17536,86,3,364.83,0.0,0.5947996321718875
17537,212,1,630.7,1.0,0.25774571291096254
17539,527,4,1226.57,0.0,0.4008637014546563
17540,225,5,1280.5,1.0,0.389140527268958
17541,419,1,124.46,0.0,0.005571741926893781
17542,179,3,341.7,0.0,0.21063706396374812
17543,459,1,120.05,0.0,0.02665953565042066
17544,299,3,960.69,0.0,0.5961404439473471
17545,299,3,802.58,1.0,0.5792026385639363
17547,285,2,727.85,0.0,0.6618080706147271
17548,143,4,731.26,0.0,0.45355519583520215
17550,106,9,2547.64,0.0,0.6970286491373534
17551,268,1,306.84,0.0,0.3312517064881947
17552,281,10,2453.4,1.0,0.7025975225706214
17553,39,4,3757.6,0.0,0.36159308360039794
17554,32,2,1249.89,1.0,0.7092919358855714
17555,244,4,769.93,1.0,0.5115885202734979
17556,115,2,300.67,0.0,0.39550343701986823
17557,642,1,34.0,1.0,0.35852530730294413
17558,302,1,259.17,0.0,0.30091449621305144
17559,422,1,167.62,0.0,0.08113888135481899
17560,4,8,1895.8,0.0,0.3457612319688333
17561,300,3,554.72,1.0,0.6105862025533146
17562,19,4,661.1,1.0,0.707284505978475
17563,487,2,392.38,0.0,0.25788192914571434
17565,496,1,131.83,0.0,0.024377386142215664
17567,2,7,3950.0,1.0,0.7157147320098596
17568,542,1,382.79,0.0,0.036103019155998825
17569,241,1,344.14,0.0,0.09319577981677452
17570,291,1,100.0,0.0,0.1189031808111041
17571,55,4,766.4399999999999,1.0,0.5221488827621379
17572,9,9,692.26,1.0,0.43129798486557147
17573,3,1,174.71,1.0,0.5731353800523735
17574,152,1,185.65,0.0,0.3161556298030186
17575,576,1,171.7,0.0,0.07696487172443386
17576,8,36,7741.08,1.0,0.9691807729418276
17577,554,2,348.75,0.0,0.016260886187654287
17578,127,7,1047.33,0.0,0.17720142935757924
17579,47,3,575.24,1.0,0.4218178773023078
17580,162,5,545.27,0.0,0.19310909806770246
17581,19,35,14235.0,1.0,0.9774391016020195
17582,145,5,1450.7,0.0,0.5500325382072833
17583,469,1,135.95,0.0,0.024424517669911074
17584,36,5,4816.57,1.0,0.6435698963383415
17585,18,7,2093.3,0.0,0.7042385884628553
17586,528,1,167.4,0.0,0.11905690552204252
17587,537,1,181.66,0.0,0.02818332757398496
17588,9,7,2939.55,0.0,0.7111123643453526
17589,60,17,13488.77,1.0,0.9573548912283801
17591,31,7,2413.87,1.0,0.7586977877882735
17592,648,1,148.3,0.0,0.05682621861327812
17593,1,10,7417.6,1.0,0.9753885233035959
17594,164,3,1819.7,1.0,0.6307420821314641
17596,45,10,3831.47,1.0,0.9536611948795598
17597,123,5,3484.09,0.0,0.733595442578872
17598,290,1,409.98,0.0,0.20233178501079147
17599,387,1,52.05,0.0,0.048859707280368474
17601,148,2,421.48,0.0,0.294178452567694
17602,33,10,3257.71,1.0,0.9683133813647986
17603,527,3,1398.76,1.0,0.5769414341203953
17604,126,6,945.93,0.0,0.1293837603230415
17605,499,1,160.75,0.0,0.014794877768549168
17606,646,1,87.30000000000001,0.0,0.022267965158643772
17607,285,1,333.81,0.0,0.12126419664347855
17608,358,2,305.11,1.0,0.5626569357712499
17609,211,8,1319.81,1.0,0.8326084887017321
17610,449,5,1529.49,0.0,0.26250898948700796
17611,33,22,7112.01,1.0,0.9934942986311204
17612,4,17,5029.35,1.0,0.9959774790101976
17613,27,9,2991.29,1.0,0.9216034039961329
17615,39,6,733.2,0.0,0.5408099435435931
17616,83,4,1060.8,0.0,0.5470872670994953
17617,468,1,395.33,0.0,0.10038520374109543
17618,157,10,3768.44,1.0,0.8975787689923884
17619,221,1,218.52,0.0,0.22550421340785304
17621,221,5,2697.0,1.0,0.5694701572807435
17622,507,2,1130.21,0.0,0.04587161858992639
17623,318,6,1856.62,1.0,0.6443575485508447
17624,127,3,1125.45,1.0,0.40993324613569493
17625,49,6,5255.58,1.0,0.7093143963836107
17626,512,1,254.0,0.0,0.022356973208235723
17627,388,1,296.36,0.0,0.04374926481605753
17629,29,7,1439.78,1.0,0.8327903848160465
17630,79,2,503.6,0.0,0.5514713280946364
17631,46,6,886.66,1.0,0.9018597870552653
17633,12,5,1381.16,1.0,0.7667124178317618
17634,1,7,2080.45,1.0,0.5868729815177858
17635,333,3,1265.58,0.0,0.26863983571091504
17637,24,1,338.95,1.0,0.6623311211636363
17638,556,2,842.4,0.0,0.03160737638659199
17639,185,6,615.17,0.0,0.3345475543416845
17640,288,5,2547.28,1.0,0.7180345945235624
17642,29,5,1824.49,0.0,0.691867447022783
17643,282,2,541.25,0.0,0.31824569313986417
17644,29,16,4758.59,1.0,0.9864650730565089
17646,128,12,4149.79,0.0,0.38840914422008416
17647,578,2,198.6,1.0,0.3274474097046458
17648,102,4,1526.26,1.0,0.6303869926711066
17649,47,3,1578.89,0.0,0.35613425151663664
17651,65,10,2906.53,1.0,0.9499956373251398
17652,53,6,2713.57,1.0,0.7528678923182692
17653,9,2,343.34,1.0,0.9206835866011406
17654,186,1,117.55,0.0,0.4230334577657517
17655,26,7,2916.87,1.0,0.8032456418575469
17656,15,3,927.65,1.0,0.7839564724207319
17657,339,1,126.0,0.0,0.018064738271566395
17658,120,1,317.6,1.0,0.45643098392202214
17659,9,11,2488.36,1.0,0.9276588398407042
17660,50,2,359.47,0.0,0.7021909361033363
17662,571,2,412.92,0.0,0.05756948497095148
17663,64,14,4389.45,1.0,0.990216256147136
17664,121,3,887.78,1.0,0.5863607974869054
17665,402,1,563.1,0.0,0.13650715170619132
17666,387,3,1319.64,1.0,0.5329904472180695
17667,71,8,3646.2,1.0,0.9466575877831717
17669,31,8,5168.85,1.0,0.8943926774434354
17670,137,1,205.7,0.0,0.35073674140981487
17671,67,4,1929.18,1.0,0.45330797453773264
